Format Version,1.1,Take Name,Take 2024-07-23 01.09.45 PM,Capture Frame Rate,51.000000,Export Frame Rate,51.000000,Capture Start Time,2024-07-23 01.09.45.660 PM,Total Frames,52975,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker-10000,Marker-10000,Marker-10000
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710"
,,Position,Position,Position
Frame,Time,X,Y,Z
20490,401.764706,,,
20491,401.784314,-0.737275,0.475966,0.775519
20492,401.803922,,,
20493,401.823529,-0.737314,0.475983,0.775470
20494,401.843137,,,
20495,401.862745,-0.737320,0.476018,0.775444
20496,401.882353,,,
20497,401.901961,,,
20498,401.921569,-0.737466,0.476300,0.775422
20499,401.941176,,,
20500,401.960784,-0.737823,0.476956,0.775574
20501,401.980392,,,
20502,402.000000,-0.737355,0.476183,0.775368
20503,402.019608,,,
20504,402.039216,-0.737816,0.476993,0.775553
20505,402.058824,,,
20506,402.078431,-0.737373,0.476281,0.775365
20507,402.098039,,,
20508,402.117647,-0.737318,0.476068,0.775280
20509,402.137255,-0.737335,0.476011,0.775249
20510,402.156863,,,
20511,402.176471,-0.737383,0.475902,0.775196
20512,402.196078,,,
20513,402.215686,-0.737451,0.475867,0.775171
20514,402.235294,,,
20515,402.254902,-0.737505,0.475904,0.775138
20516,402.274510,,,
20517,402.294118,-0.737583,0.475949,0.775068
20518,402.313725,,,
20519,402.333333,-0.737618,0.476053,0.775002
20520,402.352941,,,
20521,402.372549,,,
20522,402.392157,-0.737715,0.476274,0.774929
20523,402.411765,,,
20524,402.431373,-0.738122,0.476878,0.774995
20525,402.450980,,,
20526,402.470588,-0.737692,0.476102,0.774704
20527,402.490196,,,
20528,402.509804,-0.737742,0.476045,0.774616
20529,402.529412,,,
20530,402.549020,-0.737768,0.475942,0.774596
20531,402.568627,,,
20532,402.588235,-0.737778,0.475863,0.774564
20533,402.607843,-0.737763,0.475848,0.774556
20534,402.627451,,,
20535,402.647059,-0.737708,0.475864,0.774556
20536,402.666667,,,
20537,402.686275,-0.737690,0.475911,0.774533
20538,402.705882,,,
20539,402.725490,-0.737668,0.475955,0.774523
20540,402.745098,,,
20541,402.764706,-0.737625,0.475983,0.774521
20542,402.784314,,,
20543,402.803922,-0.738077,0.476724,0.774696
20544,402.823529,,,
20545,402.843137,,,
20546,402.862745,-0.737655,0.475973,0.774448
20547,402.882353,,,
20548,402.901961,-0.737681,0.475921,0.774429
20549,402.921569,,,
20550,402.941176,-0.737740,0.475888,0.774378
20551,402.960784,,,
20552,402.980392,-0.737831,0.475826,0.774330
20553,403.000000,,,
20554,403.019608,-0.737868,0.475756,0.774301
20555,403.039216,,,
20556,403.058824,-0.737842,0.475769,0.774280
20557,403.078431,-0.737816,0.475796,0.774272
20558,403.098039,,,
20559,403.117647,-0.737742,0.475860,0.774261
20560,403.137255,,,
20561,403.156863,-0.737640,0.475844,0.774251
20562,403.176471,,,
20563,403.196078,-0.737585,0.475834,0.774204
20564,403.215686,,,
20565,403.235294,-0.737548,0.475851,0.774167
20566,403.254902,,,
20567,403.274510,-0.737560,0.475829,0.774134
20568,403.294118,,,
20569,403.313725,,,
20570,403.333333,-0.737624,0.475697,0.774088
20571,403.352941,,,
20572,403.372549,-0.737660,0.475652,0.774064
20573,403.392157,,,
20574,403.411765,-0.737648,0.475657,0.774064
20575,403.431373,,,
20576,403.450980,,,
20577,403.470588,,,
20578,403.490196,,,
20579,403.509804,,,
20580,403.529412,,,
20581,403.549020,,,
20582,403.568627,,,
20583,403.588235,,,
20584,403.607843,,,
20585,403.627451,,,
20586,403.647059,,,
20587,403.666667,,,
20588,403.686275,,,
20589,403.705882,,,
20590,403.725490,,,
20591,403.745098,,,
20592,403.764706,,,
20593,403.784314,,,
20594,403.803922,,,
20595,403.823529,,,
20596,403.843137,-0.737703,0.475631,0.774032
20597,403.862745,,,
20598,403.882353,-0.737646,0.475610,0.774023
20599,403.901961,,,
20600,403.921569,-0.737603,0.475611,0.774019
20601,403.941176,,,
20602,403.960784,-0.737586,0.475602,0.773997
20603,403.980392,,,
20604,404.000000,-0.737957,0.476271,0.774149
20605,404.019608,-0.737924,0.476241,0.774128
20606,404.039216,,,
20607,404.058824,-0.737601,0.475729,0.773971
20608,404.078431,,,
20609,404.098039,-0.738033,0.476352,0.774128
20610,404.117647,,,
20611,404.137255,-0.737614,0.475462,0.773880
20612,404.156863,,,
20613,404.176471,-0.737647,0.475456,0.773862
20614,404.196078,,,
20615,404.215686,-0.737671,0.475456,0.773848
20616,404.235294,,,
20617,404.254902,,,
20618,404.274510,-0.737657,0.475424,0.773863
20619,404.294118,,,
20620,404.313725,-0.737539,0.475430,0.773868
20621,404.333333,,,
20622,404.352941,-0.737407,0.475507,0.773915
20623,404.372549,,,
20624,404.392157,-0.737341,0.475513,0.773927
20625,404.411765,,,
20626,404.431373,-0.737815,0.476204,0.774081
20627,404.450980,,,
20628,404.470588,-0.737455,0.475618,0.773948
20629,404.490196,-0.737359,0.475399,0.773892
20630,404.509804,,,
20631,404.529412,-0.737424,0.475277,0.773845
20632,404.549020,,,
20633,404.568627,-0.737480,0.475213,0.773819
20634,404.588235,,,
20635,404.607843,-0.737468,0.475252,0.773801
20636,404.627451,,,
20637,404.647059,-0.737435,0.475342,0.773832
20638,404.666667,,,
20639,404.686275,-0.737407,0.475335,0.773808
20640,404.705882,,,
20641,404.725490,,,
20642,404.745098,-0.737337,0.475395,0.773789
20643,404.764706,,,
20644,404.784314,-0.737252,0.475476,0.773804
20645,404.803922,,,
20646,404.823529,-0.737250,0.475452,0.773809
20647,404.843137,,,
20648,404.862745,-0.737325,0.475288,0.773749
20649,404.882353,,,
20650,404.901961,-0.737369,0.475228,0.773713
20651,404.921569,,,
20652,404.941176,-0.737433,0.475225,0.773697
20653,404.960784,,,
20654,404.980392,,,
20655,405.000000,-0.737504,0.475122,0.773661
20656,405.019608,,,
20657,405.039216,-0.737481,0.475059,0.773632
20658,405.058824,,,
20659,405.078431,-0.737351,0.475106,0.773650
20660,405.098039,,,
20661,405.117647,-0.737256,0.475190,0.773659
20662,405.137255,,,
20663,405.156863,-0.737697,0.475934,0.773791
20664,405.176471,,,
20665,405.196078,-0.737794,0.476089,0.773763
20666,405.215686,-0.737797,0.476082,0.773740
20667,405.235294,,,
20668,405.254902,-0.737737,0.475922,0.773689
20669,405.274510,,,
20670,405.294118,-0.737328,0.475107,0.773465
20671,405.313725,,,
20672,405.333333,-0.737370,0.475013,0.773381
20673,405.352941,,,
20674,405.372549,-0.737878,0.475723,0.773510
20675,405.392157,,,
20676,405.411765,-0.737536,0.475019,0.773353
20677,405.431373,,,
20678,405.450980,,,
20679,405.470588,-0.737388,0.474891,0.773280
20680,405.490196,,,
20681,405.509804,-0.737358,0.474908,0.773252
20682,405.529412,,,
20683,405.549020,-0.737323,0.474976,0.773205
20684,405.568627,,,
20685,405.588235,-0.737288,0.475017,0.773197
20686,405.607843,,,
20687,405.627451,-0.737687,0.475742,0.773364
20688,405.647059,,,
20689,405.666667,-0.737355,0.475229,0.773204
20690,405.686275,-0.737237,0.474994,0.773136
20691,405.705882,,,
20692,405.725490,-0.737299,0.474900,0.773105
20693,405.745098,,,
20694,405.764706,-0.737367,0.474857,0.773050
20695,405.784314,,,
20696,405.803922,-0.737400,0.474754,0.773019
20697,405.823529,,,
20698,405.843137,-0.737437,0.474650,0.772980
20699,405.862745,,,
20700,405.882353,-0.737402,0.474659,0.772968
20701,405.901961,,,
20702,405.921569,,,
20703,405.941176,-0.737310,0.474835,0.772965
20704,405.960784,,,
20705,405.980392,-0.737263,0.474938,0.772978
20706,406.000000,,,
20707,406.019608,,,
20708,406.039216,,,
20709,406.058824,,,
20710,406.078431,,,
20711,406.098039,,,
20712,406.117647,,,
20713,406.137255,,,
20714,406.156863,,,
20715,406.176471,,,
20716,406.196078,,,
20717,406.215686,,,
20718,406.235294,,,
20719,406.254902,,,
20720,406.274510,,,
20721,406.294118,,,
20722,406.313725,,,
20723,406.333333,,,
20724,406.352941,,,
20725,406.372549,,,
20726,406.392157,,,
20727,406.411765,-0.737263,0.475005,0.772961
20728,406.431373,,,
20729,406.450980,-0.737275,0.475032,0.772950
20730,406.470588,,,
20731,406.490196,-0.737317,0.475005,0.772932
20732,406.509804,,,
20733,406.529412,-0.737446,0.474891,0.772866
20734,406.549020,,,
20735,406.568627,-0.737510,0.474797,0.772828
20736,406.588235,,,
20737,406.607843,-0.737583,0.474739,0.772776
20738,406.627451,-0.737612,0.474710,0.772746
20739,406.647059,,,
20740,406.666667,-0.737648,0.474649,0.772690
20741,406.686275,,,
20742,406.705882,-0.737673,0.474692,0.772681
20743,406.725490,,,
20744,406.745098,-0.738092,0.475615,0.772882
20745,406.764706,,,
20746,406.784314,-0.737552,0.474922,0.772686
20747,406.803922,,,
20748,406.823529,-0.737518,0.474822,0.772635
20749,406.843137,,,
20750,406.862745,,,
20751,406.882353,-0.737607,0.474786,0.772571
20752,406.901961,,,
20753,406.921569,-0.737672,0.474747,0.772547
20754,406.941176,,,
20755,406.960784,-0.737734,0.474675,0.772503
20756,406.980392,,,
20757,407.000000,-0.737780,0.474580,0.772461
20758,407.019608,,,
20759,407.039216,-0.737797,0.474485,0.772380
20760,407.058824,,,
20761,407.078431,-0.737784,0.474464,0.772286
20762,407.098039,-0.737773,0.474479,0.772251
20763,407.117647,,,
20764,407.137255,-0.737742,0.474549,0.772211
20765,407.156863,,,
20766,407.176471,-0.737687,0.474609,0.772171
20767,407.196078,,,
20768,407.215686,-0.737708,0.474646,0.772127
20769,407.235294,,,
20770,407.254902,-0.737707,0.474647,0.772121
20771,407.274510,,,
20772,407.294118,-0.737763,0.474648,0.772080
20773,407.313725,,,
20774,407.333333,,,
20775,407.352941,-0.737843,0.474512,0.772016
20776,407.372549,,,
20777,407.392157,-0.737862,0.474432,0.771966
20778,407.411765,,,
20779,407.431373,-0.737945,0.474431,0.771888
20780,407.450980,,,
20781,407.470588,-0.737971,0.474461,0.771820
20782,407.490196,,,
20783,407.509804,-0.737961,0.474419,0.771772
20784,407.529412,,,
20785,407.549020,-0.737957,0.474411,0.771681
20786,407.568627,-0.738078,0.474621,0.771693
20787,407.588235,,,
20788,407.607843,-0.738432,0.475230,0.771776
20789,407.627451,,,
20790,407.647059,-0.738011,0.474506,0.771496
20791,407.666667,,,
20792,407.686275,-0.738072,0.474402,0.771425
20793,407.705882,,,
20794,407.725490,-0.738073,0.474338,0.771404
20795,407.745098,,,
20796,407.764706,-0.738117,0.474357,0.771332
20797,407.784314,,,
20798,407.803922,,,
20799,407.823529,-0.738144,0.474329,0.771255
20800,407.843137,,,
20801,407.862745,-0.738135,0.474323,0.771203
20802,407.882353,,,
20803,407.901961,-0.738105,0.474355,0.771204
20804,407.921569,,,
20805,407.941176,-0.738088,0.474418,0.771168
20806,407.960784,,,
20807,407.980392,-0.738529,0.475180,0.771363
20808,408.000000,,,
20809,408.019608,-0.738157,0.474656,0.771211
20810,408.039216,-0.738028,0.474446,0.771151
20811,408.058824,,,
20812,408.078431,-0.738057,0.474391,0.771135
20813,408.098039,,,
20814,408.117647,-0.738102,0.474282,0.771109
20815,408.137255,,,
20816,408.156863,-0.738104,0.474189,0.771102
20817,408.176471,,,
20818,408.196078,-0.738133,0.474140,0.771056
20819,408.215686,,,
20820,408.235294,-0.738129,0.474137,0.771047
20821,408.254902,,,
20822,408.274510,,,
20823,408.294118,-0.738100,0.474163,0.771008
20824,408.313725,,,
20825,408.333333,-0.738062,0.474247,0.770994
20826,408.352941,,,
20827,408.372549,-0.738039,0.474316,0.770997
20828,408.392157,,,
20829,408.411765,-0.738020,0.474360,0.770982
20830,408.431373,,,
20831,408.450980,-0.738046,0.474284,0.770931
20832,408.470588,,,
20833,408.490196,-0.738072,0.474182,0.770862
20834,408.509804,-0.738086,0.474131,0.770820
20835,408.529412,,,
20836,408.549020,-0.738115,0.474047,0.770734
20837,408.568627,,,
20838,408.588235,,,
20839,408.607843,,,
20840,408.627451,,,
20841,408.647059,,,
20842,408.666667,,,
20843,408.686275,,,
20844,408.705882,,,
20845,408.725490,,,
20846,408.745098,,,
20847,408.764706,,,
20848,408.784314,,,
20849,408.803922,,,
20850,408.823529,,,
20851,408.843137,,,
20852,408.862745,,,
20853,408.882353,,,
20854,408.901961,,,
20855,408.921569,,,
20856,408.941176,,,
20857,408.960784,-0.738132,0.473972,0.770537
20858,408.980392,-0.738147,0.473941,0.770496
20859,409.000000,,,
20860,409.019608,-0.738199,0.473845,0.770365
20861,409.039216,,,
20862,409.058824,-0.738199,0.473860,0.770312
20863,409.078431,,,
20864,409.098039,-0.738165,0.474000,0.770281
20865,409.117647,,,
20866,409.137255,-0.738102,0.474144,0.770286
20867,409.156863,,,
20868,409.176471,-0.738528,0.474858,0.770421
20869,409.196078,,,
20870,409.215686,,,
20871,409.235294,-0.738504,0.474785,0.770325
20872,409.254902,,,
20873,409.274510,-0.738092,0.474090,0.770091
20874,409.294118,,,
20875,409.313725,-0.738152,0.473989,0.770019
20876,409.333333,,,
20877,409.352941,-0.738223,0.473805,0.769934
20878,409.372549,,,
20879,409.392157,-0.738263,0.473693,0.769885
20880,409.411765,,,
20881,409.431373,-0.738272,0.473735,0.769860
20882,409.450980,-0.738269,0.473765,0.769855
20883,409.470588,,,
20884,409.490196,-0.738249,0.473821,0.769852
20885,409.509804,,,
20886,409.529412,-0.738215,0.473914,0.769831
20887,409.549020,,,
20888,409.568627,-0.738159,0.474062,0.769839
20889,409.588235,,,
20890,409.607843,-0.738166,0.474095,0.769828
20891,409.627451,,,
20892,409.647059,-0.738202,0.474047,0.769798
20893,409.666667,,,
20894,409.686275,,,
20895,409.705882,-0.738257,0.473934,0.769774
20896,409.725490,,,
20897,409.745098,-0.738336,0.473820,0.769739
20898,409.764706,,,
20899,409.784314,-0.738397,0.473644,0.769686
20900,409.803922,,,
20901,409.823529,-0.738452,0.473533,0.769646
20902,409.843137,,,
20903,409.862745,-0.738392,0.473611,0.769641
20904,409.882353,,,
20905,409.901961,-0.738333,0.473755,0.769660
20906,409.921569,-0.738311,0.473832,0.769662
20907,409.941176,,,
20908,409.960784,-0.738276,0.473967,0.769659
20909,409.980392,,,
20910,410.000000,-0.738223,0.474014,0.769683
20911,410.019608,,,
20912,410.039216,-0.738257,0.474065,0.769670
20913,410.058824,,,
20914,410.078431,-0.738289,0.473992,0.769643
20915,410.098039,,,
20916,410.117647,-0.738331,0.473901,0.769594
20917,410.137255,,,
20918,410.156863,,,
20919,410.176471,-0.738403,0.473727,0.769504
20920,410.196078,,,
20921,410.215686,-0.738441,0.473596,0.769448
20922,410.235294,,,
20923,410.254902,-0.738428,0.473560,0.769426
20924,410.274510,,,
20925,410.294118,-0.738379,0.473623,0.769413
20926,410.313725,,,
20927,410.333333,-0.738321,0.473726,0.769418
20928,410.352941,,,
20929,410.372549,-0.738300,0.473845,0.769403
20930,410.392157,-0.738290,0.473900,0.769403
20931,410.411765,,,
20932,410.431373,-0.738274,0.473988,0.769409
20933,410.450980,,,
20934,410.470588,-0.738300,0.474002,0.769366
20935,410.490196,,,
20936,410.509804,-0.738368,0.473883,0.769291
20937,410.529412,,,
20938,410.549020,-0.738441,0.473753,0.769225
20939,410.568627,,,
20940,410.588235,-0.738455,0.473660,0.769203
20941,410.607843,,,
20942,410.627451,,,
20943,410.647059,-0.738504,0.473561,0.769165
20944,410.666667,,,
20945,410.686275,-0.738510,0.473569,0.769142
20946,410.705882,,,
20947,410.725490,-0.738467,0.473658,0.769138
20948,410.745098,,,
20949,410.764706,-0.738443,0.473772,0.769142
20950,410.784314,,,
20951,410.803922,-0.738431,0.473836,0.769134
20952,410.823529,,,
20953,410.843137,-0.738428,0.473862,0.769103
20954,410.862745,-0.738429,0.473847,0.769091
20955,410.882353,,,
20956,410.901961,-0.738441,0.473770,0.769070
20957,410.921569,,,
20958,410.941176,-0.738478,0.473670,0.769018
20959,410.960784,,,
20960,410.980392,-0.738532,0.473603,0.768971
20961,411.000000,,,
20962,411.019608,-0.738571,0.473533,0.768910
20963,411.039216,,,
20964,411.058824,-0.738592,0.473503,0.768877
20965,411.078431,,,
20966,411.098039,,,
20967,411.117647,-0.738587,0.473572,0.768852
20968,411.137255,,,
20969,411.156863,,,
20970,411.176471,,,
20971,411.196078,,,
20972,411.215686,,,
20973,411.235294,,,
20974,411.254902,,,
20975,411.274510,,,
20976,411.294118,,,
20977,411.313725,,,
20978,411.333333,,,
20979,411.352941,,,
20980,411.372549,,,
20981,411.392157,,,
20982,411.411765,,,
20983,411.431373,,,
20984,411.450980,,,
20985,411.470588,,,
20986,411.490196,,,
20987,411.509804,,,
20988,411.529412,-0.738604,0.473666,0.768825
20989,411.549020,,,
20990,411.568627,,,
20991,411.588235,-0.738733,0.473678,0.768696
20992,411.607843,,,
20993,411.627451,-0.738869,0.473688,0.768567
20994,411.647059,,,
20995,411.666667,-0.738972,0.473605,0.768455
20996,411.686275,,,
20997,411.705882,-0.739053,0.473484,0.768403
20998,411.725490,,,
20999,411.745098,-0.739180,0.473433,0.768322
21000,411.764706,,,
21001,411.784314,-0.739275,0.473455,0.768292
21002,411.803922,-0.739304,0.473474,0.768285
21003,411.823529,,,
21004,411.843137,-0.739331,0.473512,0.768275
21005,411.862745,,,
21006,411.882353,-0.739336,0.473548,0.768255
21007,411.901961,,,
21008,411.921569,-0.739322,0.473624,0.768258
21009,411.941176,,,
21010,411.960784,-0.739298,0.473685,0.768227
21011,411.980392,,,
21012,412.000000,-0.739727,0.474344,0.768352
21013,412.019608,,,
21014,412.039216,,,
21015,412.058824,-0.739395,0.473700,0.768124
21016,412.078431,,,
21017,412.098039,-0.739817,0.474237,0.768220
21018,412.117647,,,
21019,412.137255,-0.739391,0.473336,0.767965
21020,412.156863,,,
21021,412.176471,-0.739481,0.473296,0.767917
21022,412.196078,,,
21023,412.215686,-0.739485,0.473271,0.767898
21024,412.235294,,,
21025,412.254902,-0.739440,0.473366,0.767913
21026,412.274510,,,
21027,412.294118,,,
21028,412.313725,-0.739363,0.473432,0.767918
21029,412.333333,,,
21030,412.352941,-0.739322,0.473474,0.767878
21031,412.372549,,,
21032,412.392157,-0.739238,0.473465,0.767850
21033,412.411765,,,
21034,412.431373,-0.739205,0.473390,0.767792
21035,412.450980,,,
21036,412.470588,-0.739264,0.473300,0.767674
21037,412.490196,,,
21038,412.509804,-0.739362,0.473166,0.767563
21039,412.529412,-0.739405,0.473110,0.767519
21040,412.549020,,,
21041,412.568627,-0.739474,0.473045,0.767453
21042,412.588235,,,
21043,412.607843,-0.739554,0.473051,0.767379
21044,412.627451,,,
21045,412.647059,-0.739594,0.473087,0.767320
21046,412.666667,,,
21047,412.686275,-0.739573,0.473104,0.767299
21048,412.705882,,,
21049,412.725490,-0.739536,0.473234,0.767265
21050,412.745098,,,
21051,412.764706,,,
21052,412.784314,-0.739457,0.473336,0.767248
21053,412.803922,,,
21054,412.823529,-0.739443,0.473318,0.767208
21055,412.843137,,,
21056,412.862745,-0.739490,0.473270,0.767170
21057,412.882353,,,
21058,412.901961,-0.739551,0.473167,0.767125
21059,412.921569,,,
21060,412.941176,-0.739662,0.473007,0.767060
21061,412.960784,,,
21062,412.980392,-0.739820,0.472886,0.766980
21063,413.000000,-0.739876,0.472849,0.766948
21064,413.019608,,,
21065,413.039216,-0.739920,0.472831,0.766910
21066,413.058824,,,
21067,413.078431,-0.739931,0.472908,0.766905
21068,413.098039,,,
21069,413.117647,-0.739841,0.473047,0.766909
21070,413.137255,,,
21071,413.156863,-0.739743,0.473197,0.766908
21072,413.176471,,,
21073,413.196078,-0.740152,0.473903,0.767071
21074,413.215686,,,
21075,413.235294,,,
21076,413.254902,-0.740204,0.473868,0.767024
21077,413.274510,,,
21078,413.294118,-0.739833,0.473115,0.766784
21079,413.313725,,,
21080,413.333333,-0.739939,0.472990,0.766758
21081,413.352941,,,
21082,413.372549,-0.740060,0.472840,0.766691
21083,413.392157,,,
21084,413.411765,-0.740104,0.472735,0.766654
21085,413.431373,,,
21086,413.450980,-0.740103,0.472712,0.766641
21087,413.470588,-0.740091,0.472729,0.766636
21088,413.490196,,,
21089,413.509804,-0.740042,0.472823,0.766632
21090,413.529412,,,
21091,413.549020,-0.739962,0.472996,0.766656
21092,413.568627,,,
21093,413.588235,-0.739939,0.473055,0.766636
21094,413.607843,,,
21095,413.627451,-0.739907,0.473092,0.766645
21096,413.647059,,,
21097,413.666667,-0.739965,0.473072,0.766595
21098,413.686275,,,
21099,413.705882,,,
21100,413.725490,,,
21101,413.745098,,,
21102,413.764706,,,
21103,413.784314,,,
21104,413.803922,,,
21105,413.823529,,,
21106,413.843137,,,
21107,413.862745,,,
21108,413.882353,,,
21109,413.901961,,,
21110,413.921569,,,
21111,413.941176,,,
21112,413.960784,,,
21113,413.980392,,,
21114,414.000000,,,
21115,414.019608,,,
21116,414.039216,,,
21117,414.058824,,,
21118,414.078431,,,
21119,414.098039,-0.740079,0.472972,0.766540
21120,414.117647,,,
21121,414.137255,-0.740168,0.472850,0.766494
21122,414.156863,,,
21123,414.176471,,,
21124,414.196078,-0.740247,0.472651,0.766427
21125,414.215686,,,
21126,414.235294,-0.740241,0.472643,0.766412
21127,414.254902,,,
21128,414.274510,-0.740163,0.472669,0.766417
21129,414.294118,,,
21130,414.313725,-0.740079,0.472685,0.766428
21131,414.333333,,,
21132,414.352941,-0.739990,0.472770,0.766453
21133,414.372549,,,
21134,414.392157,-0.739967,0.472850,0.766443
21135,414.411765,-0.739977,0.472866,0.766435
21136,414.431373,,,
21137,414.450980,-0.740036,0.472846,0.766415
21138,414.470588,,,
21139,414.490196,-0.740120,0.472798,0.766374
21140,414.509804,,,
21141,414.529412,-0.740246,0.472727,0.766340
21142,414.549020,,,
21143,414.568627,-0.740287,0.472638,0.766324
21144,414.588235,,,
21145,414.607843,-0.740315,0.472582,0.766316
21146,414.627451,,,
21147,414.647059,,,
21148,414.666667,-0.740328,0.472574,0.766272
21149,414.686275,,,
21150,414.705882,-0.740248,0.472607,0.766292
21151,414.725490,,,
21152,414.745098,-0.740194,0.472693,0.766303
21153,414.764706,,,
21154,414.784314,-0.740150,0.472784,0.766294
21155,414.803922,,,
21156,414.823529,-0.740154,0.472804,0.766266
21157,414.843137,,,
21158,414.862745,-0.740188,0.472794,0.766233
21159,414.882353,-0.740224,0.472786,0.766224
21160,414.901961,,,
21161,414.921569,-0.740324,0.472760,0.766215
21162,414.941176,,,
21163,414.960784,-0.740367,0.472687,0.766178
21164,414.980392,,,
21165,415.000000,-0.740406,0.472656,0.766110
21166,415.019608,,,
21167,415.039216,-0.740382,0.472666,0.766086
21168,415.058824,,,
21169,415.078431,-0.740299,0.472673,0.766047
21170,415.098039,,,
21171,415.117647,,,
21172,415.137255,-0.740175,0.472773,0.765985
21173,415.156863,,,
21174,415.176471,-0.740126,0.472838,0.765930
21175,415.196078,,,
21176,415.215686,-0.740065,0.472857,0.765932
21177,415.235294,,,
21178,415.254902,-0.740139,0.472864,0.765868
21179,415.274510,,,
21180,415.294118,-0.740210,0.472795,0.765825
21181,415.313725,,,
21182,415.333333,-0.740276,0.472723,0.765778
21183,415.352941,-0.740311,0.472694,0.765759
21184,415.372549,,,
21185,415.392157,-0.740371,0.472649,0.765732
21186,415.411765,,,
21187,415.431373,-0.740338,0.472612,0.765716
21188,415.450980,,,
21189,415.470588,-0.740308,0.472728,0.765699
21190,415.490196,,,
21191,415.509804,-0.740173,0.472911,0.765738
21192,415.529412,,,
21193,415.549020,-0.740548,0.473652,0.765911
21194,415.568627,,,
21195,415.588235,,,
21196,415.607843,-0.740095,0.472996,0.765700
21197,415.627451,,,
21198,415.647059,-0.740139,0.472929,0.765662
21199,415.666667,,,
21200,415.686275,-0.740225,0.472837,0.765606
21201,415.705882,,,
21202,415.725490,-0.740302,0.472765,0.765557
21203,415.745098,,,
21204,415.764706,-0.740336,0.472668,0.765530
21205,415.784314,,,
21206,415.803922,-0.740349,0.472701,0.765506
21207,415.823529,-0.740335,0.472734,0.765501
21208,415.843137,,,
21209,415.862745,-0.740266,0.472817,0.765503
21210,415.882353,,,
21211,415.901961,-0.740176,0.472946,0.765494
21212,415.921569,,,
21213,415.941176,-0.740127,0.473098,0.765487
21214,415.960784,,,
21215,415.980392,-0.740071,0.473162,0.765504
21216,416.000000,,,
21217,416.019608,-0.740085,0.473127,0.765469
21218,416.039216,,,
21219,416.058824,,,
21220,416.078431,-0.740138,0.472971,0.765388
21221,416.098039,,,
21222,416.117647,-0.740205,0.472836,0.765316
21223,416.137255,,,
21224,416.156863,-0.740271,0.472717,0.765270
21225,416.176471,,,
21226,416.196078,-0.740336,0.472607,0.765225
21227,416.215686,,,
21228,416.235294,-0.740323,0.472649,0.765200
21229,416.254902,,,
21230,416.274510,,,
21231,416.294118,,,
21232,416.313725,,,
21233,416.333333,,,
21234,416.352941,,,
21235,416.372549,,,
21236,416.392157,,,
21237,416.411765,,,
21238,416.431373,,,
21239,416.450980,,,
21240,416.470588,,,
21241,416.490196,,,
21242,416.509804,,,
21243,416.529412,,,
21244,416.549020,,,
21245,416.568627,,,
21246,416.588235,,,
21247,416.607843,,,
21248,416.627451,,,
21249,416.647059,,,
21250,416.666667,-0.740258,0.472844,0.765192
21251,416.686275,,,
21252,416.705882,-0.740143,0.473061,0.765251
21253,416.725490,,,
21254,416.745098,-0.740073,0.473187,0.765263
21255,416.764706,-0.740061,0.473219,0.765255
21256,416.784314,,,
21257,416.803922,-0.740075,0.473220,0.765219
21258,416.823529,,,
21259,416.843137,-0.740113,0.473115,0.765171
21260,416.862745,,,
21261,416.882353,-0.740180,0.472981,0.765128
21262,416.901961,,,
21263,416.921569,-0.740250,0.472836,0.765068
21264,416.941176,,,
21265,416.960784,-0.740293,0.472722,0.765027
21266,416.980392,,,
21267,417.000000,,,
21268,417.019608,-0.740305,0.472685,0.764983
21269,417.039216,,,
21270,417.058824,-0.740244,0.472774,0.764998
21271,417.078431,,,
21272,417.098039,-0.740169,0.473002,0.765017
21273,417.117647,,,
21274,417.137255,-0.740086,0.473160,0.765009
21275,417.156863,,,
21276,417.176471,-0.740045,0.473244,0.764995
21277,417.196078,,,
21278,417.215686,-0.740067,0.473264,0.764949
21279,417.235294,-0.740087,0.473250,0.764934
21280,417.254902,,,
21281,417.274510,-0.740134,0.473179,0.764915
21282,417.294118,,,
21283,417.313725,-0.740198,0.473057,0.764859
21284,417.333333,,,
21285,417.352941,-0.740275,0.472897,0.764824
21286,417.372549,,,
21287,417.392157,-0.740286,0.472791,0.764768
21288,417.411765,,,
21289,417.431373,-0.740254,0.472802,0.764772
21290,417.450980,,,
21291,417.470588,,,
21292,417.490196,-0.740151,0.472976,0.764785
21293,417.509804,,,
21294,417.529412,-0.740060,0.473124,0.764784
21295,417.549020,,,
21296,417.568627,-0.740024,0.473257,0.764785
21297,417.588235,,,
21298,417.607843,-0.740029,0.473279,0.764780
21299,417.627451,,,
21300,417.647059,-0.740085,0.473279,0.764774
21301,417.666667,,,
21302,417.686275,-0.740121,0.473218,0.764712
21303,417.705882,-0.740145,0.473176,0.764688
21304,417.725490,,,
21305,417.745098,-0.740200,0.473077,0.764660
21306,417.764706,,,
21307,417.784314,-0.740217,0.472962,0.764621
21308,417.803922,,,
21309,417.823529,-0.740221,0.472946,0.764599
21310,417.843137,,,
21311,417.862745,-0.740152,0.473027,0.764572
21312,417.882353,,,
21313,417.901961,-0.740089,0.473078,0.764577
21314,417.921569,,,
21315,417.941176,,,
21316,417.960784,-0.740044,0.473197,0.764585
21317,417.980392,,,
21318,418.000000,-0.739996,0.473240,0.764558
21319,418.019608,,,
21320,418.039216,-0.740044,0.473284,0.764524
21321,418.058824,,,
