time,A0,A1,A2,A5,A6,A7,X,Y,Z
487.609677,73.22,73.8,73.8,51.43,73.8,11.68,-0.612594,0.77881,1.259145
487.640969,73.8,73.8,73.72,49.84,73.15,11.68,-0.612533,0.778812,1.259147
487.703403,73.36,73.65,73.8,49.63,73.07,11.39,-0.612444,0.778926,1.259139
487.750295,73.8,73.8,73.8,51.43,73.8,11.68,-0.612351,0.778995,1.259116
487.781606,73.8,73.8,73.8,49.56,73.22,11.83,-0.612295,0.77905,1.259109
487.812831,73.43,73.8,73.8,51.0,73.8,11.9,-0.612283,0.779065,1.259108
487.844069,73.8,73.8,73.72,49.27,73.22,11.97,-0.612232,0.779122,1.259124
487.875347,73.36,73.8,73.8,50.64,73.8,12.04,-0.61212,0.779156,1.259063
487.90659,73.8,73.8,73.72,48.91,73.22,12.11,-0.612073,0.779163,1.259021
487.974826,72.71,73.72,73.8,48.62,72.93,11.68,-0.612085,0.779182,1.259047
488.006176,73.8,73.8,73.8,50.49,73.8,12.26,-0.612046,0.779213,1.259097
488.052937,73.8,73.8,73.8,48.47,73.22,12.33,-0.6119,0.779283,1.258989
488.084237,73.51,73.8,73.8,49.84,73.8,12.4,-0.611856,0.779335,1.258976
488.115474,73.8,73.8,73.72,48.19,73.29,12.48,-0.611818,0.779405,1.258978
488.14672,73.36,73.8,73.8,49.48,73.8,12.55,-0.611819,0.779448,1.258997
488.209193,73.8,73.8,73.72,48.04,73.29,12.62,-0.6117,0.779616,1.258988
488.255982,73.65,73.8,73.8,47.82,72.79,12.4,-0.611603,0.779659,1.258958
488.287272,73.65,73.8,73.8,49.48,73.8,12.62,-0.611592,0.77974,1.258991
488.318567,73.8,73.8,73.72,47.61,73.29,12.76,-0.611604,0.779783,1.258986
488.349845,73.43,73.8,73.8,48.91,73.8,12.84,-0.611599,0.779852,1.259031
488.381086,73.8,73.8,73.72,47.39,73.29,12.98,-0.611572,0.779876,1.259039
488.447788,73.43,73.8,73.8,48.62,73.8,13.05,-0.611301,0.779911,1.258922
488.479229,73.8,73.8,73.72,47.18,73.22,13.12,-0.611259,0.779954,1.25895
488.525913,73.72,73.72,73.65,46.81,72.86,12.98,-0.611084,0.78008,1.258946
488.557268,73.65,73.8,73.8,48.55,73.8,13.2,-0.611022,0.780122,1.258919
488.588495,73.8,73.8,73.8,46.89,73.22,13.27,-0.610937,0.78019,1.258896
488.619758,73.43,73.8,73.8,48.19,73.8,13.49,-0.610881,0.780277,1.2589
488.650974,73.8,73.8,73.8,46.67,73.22,13.49,-0.610833,0.780303,1.258878
488.713493,73.36,73.0,73.43,46.38,73.36,13.2,-0.610803,0.780326,1.258788
488.760224,73.8,73.8,73.8,48.11,73.8,13.63,-0.610614,0.78043,1.258756
488.791644,73.8,73.8,73.8,46.24,73.22,13.63,-0.610549,0.780469,1.258761
488.82287,73.58,73.8,73.8,47.32,73.8,13.56,-0.610529,0.780566,1.2588
488.85406,73.8,73.8,73.8,45.8,73.29,13.77,-0.610522,0.780645,1.258801
488.885342,73.43,73.8,73.8,46.96,73.8,13.92,-0.610476,0.78069,1.258769
488.953177,73.8,73.8,73.72,45.44,73.29,13.99,-0.610327,0.780868,1.258702
488.984433,73.65,73.43,73.72,45.37,73.43,13.92,-0.610335,0.780868,1.258695
489.015864,73.65,73.8,73.8,46.81,73.8,14.21,-0.610346,0.780959,1.258745
489.062694,73.8,73.8,73.72,45.16,73.29,14.13,-0.610317,0.781021,1.258752
489.093895,73.43,73.8,73.8,46.38,73.8,14.28,-0.610282,0.781078,1.258709
489.125269,73.8,73.8,73.72,44.87,73.29,14.28,-0.610287,0.781115,1.258732
489.15626,73.51,73.8,73.8,46.09,73.8,14.5,-0.610232,0.781158,1.258733
489.218881,73.8,73.8,73.72,44.58,73.29,14.35,-0.610185,0.781091,1.2587
489.265622,73.65,73.58,73.72,44.58,73.58,14.35,-0.609965,0.781145,1.258708
489.297029,73.58,73.8,73.8,45.88,73.8,14.57,-0.609898,0.781156,1.258693
489.328273,73.8,73.8,73.72,44.29,73.29,14.5,-0.60987,0.781236,1.258676
489.359458,73.58,73.8,73.8,45.59,73.8,14.64,-0.609875,0.781315,1.2587
489.390721,73.8,73.8,73.8,44.15,73.22,14.64,-0.60981,0.781455,1.25872
489.457153,73.36,73.58,73.8,44.0,73.51,14.5,-0.609734,0.78151,1.258569
489.488647,73.8,73.8,73.8,45.37,73.8,14.93,-0.609585,0.781599,1.258603
489.535273,73.8,73.8,73.72,43.64,73.29,14.86,-0.609541,0.781639,1.258591
489.566654,73.43,73.8,73.8,44.79,73.8,15.07,-0.609506,0.78172,1.258581
489.597894,73.8,73.8,73.8,43.35,73.22,15.0,-0.609433,0.781725,1.258532
489.629169,73.58,73.8,73.8,44.07,73.8,15.14,-0.609318,0.781781,1.258511
489.691679,73.8,73.8,73.72,42.92,73.29,15.14,-0.609123,0.781876,1.258503
489.722956,73.22,73.65,73.8,42.85,73.43,15.0,-0.609125,0.781893,1.258514
489.769719,73.8,73.8,73.8,44.15,73.8,15.43,-0.609006,0.78198,1.258476
489.800982,73.8,73.8,73.8,42.49,73.22,15.36,-0.608934,0.782053,1.258437
489.832192,73.51,73.8,73.8,43.5,73.8,15.58,-0.608915,0.782103,1.25845
489.863529,73.8,73.8,73.8,42.13,73.29,15.51,-0.608858,0.782174,1.258451
489.894732,73.51,73.8,73.8,43.14,73.8,15.72,-0.6088,0.78225,1.258431
489.964625,73.8,73.8,73.72,41.91,73.29,15.65,-0.608786,0.782338,1.258462
489.995983,73.65,73.8,73.8,41.84,73.51,15.65,-0.60869,0.782342,1.25839
490.027209,73.58,73.8,73.8,42.92,73.8,15.87,-0.608685,0.782388,1.258415
490.073995,73.8,73.8,73.72,41.55,73.29,15.79,-0.608592,0.782455,1.258413
490.105486,73.36,73.8,73.8,42.56,73.8,16.01,-0.608567,0.782488,1.258419
490.136703,73.8,73.8,73.72,41.33,73.29,16.01,-0.608477,0.782535,1.258422
490.199264,73.51,73.8,73.8,42.34,73.8,16.23,-0.608367,0.782571,1.258363
490.230359,73.8,73.8,73.8,42.05,73.8,16.44,-0.608239,0.782659,1.25838
490.261487,73.8,73.8,73.72,41.04,73.29,16.3,-0.608181,0.782704,1.258348
490.308492,73.36,73.8,73.8,41.98,73.8,16.52,-0.608066,0.782923,1.258333
490.339759,73.8,73.8,73.72,40.83,73.29,16.52,-0.608075,0.782969,1.258317
490.370916,73.29,73.8,73.8,41.76,73.8,16.73,-0.608044,0.783088,1.258313
490.402189,73.8,73.8,73.8,40.54,73.22,16.66,-0.608064,0.783193,1.258295
490.476673,72.93,72.93,73.15,39.82,73.0,16.37,-0.608034,0.783278,1.258248
490.508107,73.8,73.8,73.8,41.4,73.8,16.95,-0.608005,0.783373,1.258282
490.539316,73.8,73.8,73.72,39.96,73.22,16.8,-0.607985,0.783475,1.258276
490.570635,73.58,73.8,73.8,40.97,73.8,17.09,-0.607991,0.783519,1.258284
490.601781,73.8,73.8,73.72,39.67,73.29,16.95,-0.607969,0.783603,1.258247
490.633073,73.51,73.8,73.8,40.61,73.8,17.24,-0.607939,0.783651,1.25825
490.711001,73.8,73.8,73.72,39.38,73.29,17.09,-0.607797,0.783809,1.258188
490.742243,72.86,73.22,73.29,39.1,73.29,17.02,-0.607747,0.783872,1.258177
490.773665,73.65,73.8,73.8,40.39,73.8,17.38,-0.607763,0.783913,1.258188
490.804999,73.8,73.8,73.72,38.95,73.29,17.31,-0.607774,0.783982,1.25819
490.836214,73.43,73.8,73.8,39.96,73.8,17.6,-0.607704,0.784052,1.258203
490.867415,73.8,73.8,73.72,38.73,73.29,17.45,-0.607676,0.784081,1.258199
490.945423,73.43,73.8,73.8,39.74,73.8,17.81,-0.607447,0.784141,1.258082
490.976653,73.8,73.8,73.72,38.52,73.29,17.6,-0.607342,0.784214,1.258097
491.012891,73.15,73.22,73.51,38.09,73.36,17.53,-0.607313,0.784277,1.25812
491.04408,73.58,73.8,73.8,39.6,73.8,17.81,-0.607273,0.784324,1.258092
491.075443,73.8,73.8,73.72,38.16,73.29,17.67,-0.607151,0.784415,1.258011
491.106716,73.51,73.8,73.8,39.17,73.8,18.03,-0.607124,0.784467,1.258022
