Format Version,1.1,Take Name,Take 2025-06-19 02.14.31 PM,Capture Frame Rate,51.000000,Export Frame Rate,51.000000,Capture Start Time,2025-06-19 02.14.31.651 PM,Total Frames,34911,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker-10000,Marker-10000,Marker-10000
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710"
,,Position,Position,Position
Frame,Time,X,Y,Z
15949,312.725490,-0.611709,1.236611,0.853984
15950,312.745098,-0.611727,1.236651,0.853991
15951,312.764706,-0.611727,1.236670,0.854007
15952,312.784314,-0.611703,1.236627,0.854003
15953,312.803922,-0.611667,1.236611,0.854009
15954,312.823529,-0.611639,1.236549,0.854007
15955,312.843137,-0.611611,1.236569,0.854011
15956,312.862745,-0.611588,1.236584,0.854008
15957,312.882353,-0.611578,1.236625,0.854033
15958,312.901961,-0.611580,1.236636,0.854048
15959,312.921569,-0.611565,1.236654,0.854087
15960,312.941176,-0.611541,1.236656,0.854104
15961,312.960784,-0.611507,1.236650,0.854128
15962,312.980392,-0.611460,1.236666,0.854151
15963,313.000000,-0.611395,1.236663,0.854149
15964,313.019608,-0.611371,1.236639,0.854154
15965,313.039216,-0.611370,1.236622,0.854152
15966,313.058824,-0.611384,1.236634,0.854165
15967,313.078431,-0.611420,1.236648,0.854160
15968,313.098039,-0.611423,1.236689,0.854170
15969,313.117647,-0.611438,1.236722,0.854184
15970,313.137255,-0.611382,1.236746,0.854191
15971,313.156863,-0.611341,1.236710,0.854183
15972,313.176471,-0.611301,1.236677,0.854173
15973,313.196078,-0.611291,1.236669,0.854174
15974,313.215686,-0.611310,1.236685,0.854189
15975,313.235294,-0.611354,1.236713,0.854196
15976,313.254902,-0.611401,1.236748,0.854200
15977,313.274510,-0.611414,1.236758,0.854203
15978,313.294118,-0.611451,1.236746,0.854223
15979,313.313725,-0.611411,1.236704,0.854226
15980,313.333333,-0.611372,1.236711,0.854208
15981,313.352941,-0.611328,1.236701,0.854201
15982,313.372549,-0.611313,1.236740,0.854224
15983,313.392157,-0.611313,1.236766,0.854219
15984,313.411765,-0.611332,1.236770,0.854208
15985,313.431373,-0.611358,1.236758,0.854193
15986,313.450980,-0.611377,1.236748,0.854210
15987,313.470588,-0.611361,1.236752,0.854200
15988,313.490196,-0.611324,1.236771,0.854186
15989,313.509804,-0.611275,1.236769,0.854187
15990,313.529412,-0.611248,1.236764,0.854184
15991,313.549020,-0.611215,1.236760,0.854187
15992,313.568627,-0.611226,1.236744,0.854171
15993,313.588235,-0.611255,1.236762,0.854165
15994,313.607843,-0.611278,1.236806,0.854179
15995,313.627451,-0.611288,1.236856,0.854177
15996,313.647059,-0.611272,1.236856,0.854172
15997,313.666667,-0.611258,1.236808,0.854177
15998,313.686275,-0.611240,1.236760,0.854168
15999,313.705882,-0.611213,1.236732,0.854181
16000,313.725490,-0.611201,1.236765,0.854190
16001,313.745098,-0.611186,1.236807,0.854171
16002,313.764706,-0.611206,1.236827,0.854189
16003,313.784314,-0.611263,1.236841,0.854192
16004,313.803922,-0.611252,1.236836,0.854193
16005,313.823529,-0.611269,1.236826,0.854177
16006,313.843137,-0.611218,1.236817,0.854176
16007,313.862745,-0.611200,1.236816,0.854192
16008,313.882353,-0.611151,1.236838,0.854185
16009,313.901961,-0.611139,1.236810,0.854172
16010,313.921569,-0.611180,1.236811,0.854171
16011,313.941176,-0.611185,1.236808,0.854160
16012,313.960784,-0.611221,1.236837,0.854165
16013,313.980392,-0.611208,1.236889,0.854156
16014,314.000000,-0.611197,1.236908,0.854170
16015,314.019608,-0.611172,1.236903,0.854170
16016,314.039216,-0.611147,1.236849,0.854160
16017,314.058824,-0.611134,1.236821,0.854164
16018,314.078431,-0.611124,1.236810,0.854155
16019,314.098039,-0.611116,1.236835,0.854168
16020,314.117647,-0.611145,1.236863,0.854178
16021,314.137255,-0.611155,1.236895,0.854165
16022,314.156863,-0.611171,1.236894,0.854156
16023,314.176471,-0.611190,1.236890,0.854166
16024,314.196078,-0.611162,1.236864,0.854168
16025,314.215686,-0.611119,1.236869,0.854174
16026,314.235294,-0.611081,1.236885,0.854171
16027,314.254902,-0.611092,1.236909,0.854192
16028,314.274510,-0.611115,1.236905,0.854191
16029,314.294118,-0.611157,1.236888,0.854184
16030,314.313725,-0.611203,1.236891,0.854181
16031,314.333333,-0.611203,1.236904,0.854197
16032,314.352941,-0.611180,1.236900,0.854201
16033,314.372549,-0.611148,1.236904,0.854201
16034,314.392157,-0.611127,1.236903,0.854208
16035,314.411765,-0.611106,1.236898,0.854213
16036,314.431373,-0.611110,1.236886,0.854201
16037,314.450980,-0.611143,1.236879,0.854220
16038,314.470588,-0.611124,1.236913,0.854216
16039,314.490196,-0.611146,1.236962,0.854223
16040,314.509804,-0.611146,1.236973,0.854239
16041,314.529412,-0.611155,1.236924,0.854225
16042,314.549020,-0.611106,1.236908,0.854216
16043,314.568627,-0.611064,1.236879,0.854203
16044,314.588235,-0.611048,1.236919,0.854231
16045,314.607843,-0.611018,1.236913,0.854225
16046,314.627451,-0.611057,1.236969,0.854230
16047,314.647059,-0.611069,1.236967,0.854226
16048,314.666667,-0.611136,1.236969,0.854242
16049,314.686275,-0.611122,1.236976,0.854241
16050,314.705882,-0.611136,1.236959,0.854251
16051,314.725490,-0.611105,1.236943,0.854254
16052,314.745098,-0.611079,1.236949,0.854277
16053,314.764706,-0.611064,1.236948,0.854283
16054,314.784314,-0.611080,1.236924,0.854288
16055,314.803922,-0.611139,1.236921,0.854301
16056,314.823529,-0.611163,1.236972,0.854307
16057,314.843137,-0.611203,1.237027,0.854333
16058,314.862745,-0.611189,1.237026,0.854342
16059,314.882353,-0.611201,1.237015,0.854340
16060,314.901961,-0.611179,1.236976,0.854348
16061,314.921569,-0.611187,1.236949,0.854352
16062,314.941176,-0.611189,1.236959,0.854353
16063,314.960784,-0.611217,1.236990,0.854380
16064,314.980392,-0.611310,1.237027,0.854435
16065,315.000000,-0.611333,1.237058,0.854476
16066,315.019608,-0.611404,1.237063,0.854482
16067,315.039216,-0.611445,1.237047,0.854496
16068,315.058824,-0.611478,1.237055,0.854514
16069,315.078431,-0.611437,1.237077,0.854537
16070,315.098039,-0.611390,1.237084,0.854529
16071,315.117647,-0.611380,1.237078,0.854534
16072,315.137255,-0.611382,1.237046,0.854542
16073,315.156863,-0.611426,1.237048,0.854540
16074,315.176471,-0.611472,1.237062,0.854541
16075,315.196078,-0.611501,1.237086,0.854536
16076,315.215686,-0.611485,1.237137,0.854559
16077,315.235294,-0.611465,1.237126,0.854553
16078,315.254902,-0.611446,1.237091,0.854563
16079,315.274510,-0.611418,1.237056,0.854547
16080,315.294118,-0.611438,1.237070,0.854544
16081,315.313725,-0.611436,1.237079,0.854554
16082,315.333333,-0.611473,1.237108,0.854567
16083,315.352941,-0.611479,1.237153,0.854590
16084,315.372549,-0.611517,1.237138,0.854584
16085,315.392157,-0.611543,1.237117,0.854597
16086,315.411765,-0.611541,1.237092,0.854595
16087,315.431373,-0.611543,1.237118,0.854613
16088,315.450980,-0.611491,1.237126,0.854624
16089,315.470588,-0.611498,1.237155,0.854643
16090,315.490196,-0.611479,1.237166,0.854649
16091,315.509804,-0.611528,1.237154,0.854647
16092,315.529412,-0.611559,1.237139,0.854644
16093,315.549020,-0.611578,1.237142,0.854644
16094,315.568627,-0.611580,1.237200,0.854658
16095,315.588235,-0.611406,1.237103,0.854421
16096,315.607843,-0.611551,1.237200,0.854659
16097,315.627451,-0.611513,1.237178,0.854648
16098,315.647059,-0.611532,1.237147,0.854648
16099,315.666667,-0.611529,1.237128,0.854649
16100,315.686275,-0.611530,1.237165,0.854636
16101,315.705882,-0.611541,1.237221,0.854650
16102,315.725490,-0.611567,1.237234,0.854652
16103,315.745098,-0.611594,1.237232,0.854669
16104,315.764706,-0.611585,1.237202,0.854661
16105,315.784314,-0.611583,1.237187,0.854672
16106,315.803922,-0.611553,1.237176,0.854684
16107,315.823529,-0.611547,1.237205,0.854696
16108,315.843137,-0.611545,1.237223,0.854691
16109,315.862745,-0.611565,1.237256,0.854704
16110,315.882353,-0.611591,1.237248,0.854705
16111,315.901961,-0.611623,1.237237,0.854704
16112,315.921569,-0.611635,1.237225,0.854701
16113,315.941176,-0.611618,1.237266,0.854715
16114,315.960784,-0.611612,1.237290,0.854723
16115,315.980392,-0.611596,1.237292,0.854718
16116,316.000000,-0.611611,1.237287,0.854728
16117,316.019608,-0.611607,1.237253,0.854730
16118,316.039216,-0.611618,1.237251,0.854726
16119,316.058824,-0.611647,1.237254,0.854736
16120,316.078431,-0.611659,1.237305,0.854743
16121,316.098039,-0.611666,1.237339,0.854748
16122,316.117647,-0.611657,1.237342,0.854767
16123,316.137255,-0.611659,1.237316,0.854760
16124,316.156863,-0.611608,1.237274,0.854757
16125,316.176471,-0.611602,1.237274,0.854749
16126,316.196078,-0.611577,1.237277,0.854753
16127,316.215686,-0.611601,1.237320,0.854768
16128,316.235294,-0.611629,1.237347,0.854748
16129,316.254902,-0.611644,1.237338,0.854755
16130,316.274510,-0.611645,1.237340,0.854735
16131,316.294118,-0.611609,1.237334,0.854741
16132,316.313725,-0.611585,1.237340,0.854724
16133,316.333333,-0.611541,1.237334,0.854720
16134,316.352941,-0.611565,1.237343,0.854745
16135,316.372549,-0.611594,1.237328,0.854760
16136,316.392157,-0.611669,1.237303,0.854791
16137,316.411765,-0.611733,1.237270,0.854814
16138,316.431373,-0.611792,1.237288,0.854858
16139,316.450980,-0.611833,1.237297,0.854880
16140,316.470588,-0.611858,1.237307,0.854915
16141,316.490196,-0.611876,1.237266,0.854937
16142,316.509804,-0.611864,1.237227,0.854952
16143,316.529412,-0.611882,1.237209,0.854967
16144,316.549020,-0.611876,1.237157,0.854975
16145,316.568627,-0.611914,1.237157,0.854981
16146,316.588235,-0.611934,1.237164,0.854993
16147,316.607843,-0.611974,1.237198,0.854995
16148,316.627451,-0.611970,1.237172,0.854977
16149,316.647059,-0.611919,1.237121,0.854953
16150,316.666667,-0.611861,1.237087,0.854916
16151,316.686275,-0.611740,1.237048,0.854881
16152,316.705882,-0.611691,1.237042,0.854848
16153,316.725490,-0.611608,1.237028,0.854801
16154,316.745098,-0.611600,1.237047,0.854779
16155,316.764706,-0.611592,1.237027,0.854741
16156,316.784314,-0.611615,1.237006,0.854728
16157,316.803922,-0.611609,1.236996,0.854715
16158,316.823529,-0.611570,1.236966,0.854714
16159,316.843137,-0.611517,1.236973,0.854693
16160,316.862745,-0.611444,1.236932,0.854666
16161,316.882353,-0.611409,1.236898,0.854641
16162,316.901961,-0.611338,1.236845,0.854586
16163,316.921569,-0.611308,1.236820,0.854539
16164,316.941176,-0.611257,1.236809,0.854474
16165,316.960784,-0.611173,1.236802,0.854423
16166,316.980392,-0.611114,1.236811,0.854356
16167,317.000000,-0.610982,1.236781,0.854284
16168,317.019608,-0.610906,1.236716,0.854214
16169,317.039216,-0.610770,1.236650,0.854136
16170,317.058824,-0.610660,1.236609,0.854059
16171,317.078431,-0.610567,1.236609,0.853996
16172,317.098039,-0.610507,1.236612,0.853942
16173,317.117647,-0.610503,1.236617,0.853910
16174,317.137255,-0.610501,1.236604,0.853871
16175,317.156863,-0.610483,1.236558,0.853836
16176,317.176471,-0.610432,1.236539,0.853802
16177,317.196078,-0.610354,1.236496,0.853767
16178,317.215686,-0.610237,1.236474,0.853737
16179,317.235294,-0.610187,1.236449,0.853716
16180,317.254902,-0.610132,1.236417,0.853670
16181,317.274510,-0.610196,1.236388,0.853650
16182,317.294118,-0.610169,1.236372,0.853610
16183,317.313725,-0.610166,1.236399,0.853587
16184,317.333333,-0.610122,1.236402,0.853567
16185,317.352941,-0.610049,1.236373,0.853543
16186,317.372549,-0.609981,1.236335,0.853502
16187,317.392157,-0.609885,1.236288,0.853464
16188,317.411765,-0.609897,1.236270,0.853435
16189,317.431373,-0.609864,1.236226,0.853418
16190,317.450980,-0.609892,1.236274,0.853426
16191,317.470588,-0.609899,1.236276,0.853408
16192,317.490196,-0.609907,1.236277,0.853389
16193,317.509804,-0.609892,1.236248,0.853354
16194,317.529412,-0.609825,1.236243,0.853315
16195,317.549020,-0.609782,1.236276,0.853249
16196,317.568627,-0.609640,1.236219,0.853231
16197,317.588235,-0.609579,1.236211,0.853193
16198,317.607843,-0.609556,1.236185,0.853168
16199,317.627451,-0.609571,1.236169,0.853160
16200,317.647059,-0.609595,1.236165,0.853129
16201,317.666667,-0.609611,1.236183,0.853115
16202,317.686275,-0.609595,1.236173,0.853101
16203,317.705882,-0.609515,1.236135,0.853094
16204,317.725490,-0.609471,1.236121,0.853070
16205,317.745098,-0.609419,1.236061,0.853055
16206,317.764706,-0.609418,1.236030,0.853037
16207,317.784314,-0.609399,1.236022,0.853025
16208,317.803922,-0.609387,1.236045,0.853023
16209,317.823529,-0.609397,1.236094,0.852989
16210,317.843137,-0.609397,1.236107,0.852978
16211,317.862745,-0.609367,1.236065,0.852940
16212,317.882353,-0.609313,1.236008,0.852912
16213,317.901961,-0.609229,1.235963,0.852869
16214,317.921569,-0.609147,1.235924,0.852831
16215,317.941176,-0.609096,1.235934,0.852805
16216,317.960784,-0.609037,1.235944,0.852780
16217,317.980392,-0.609025,1.235922,0.852737
16218,318.000000,-0.609029,1.235925,0.852697
16219,318.019608,-0.609032,1.235913,0.852672
16220,318.039216,-0.608977,1.235910,0.852633
16221,318.058824,-0.608896,1.235930,0.852586
16222,318.078431,-0.608831,1.235898,0.852544
16223,318.098039,-0.608746,1.235848,0.852506
16224,318.117647,-0.608691,1.235813,0.852458
16225,318.137255,-0.608662,1.235786,0.852408
16226,318.156863,-0.608657,1.235768,0.852380
16227,318.176471,-0.608615,1.235828,0.852327
16228,318.196078,-0.608578,1.235840,0.852273
16229,318.215686,-0.608503,1.235808,0.852233
16230,318.235294,-0.608434,1.235753,0.852177
16231,318.254902,-0.608340,1.235719,0.852125
16232,318.274510,-0.608278,1.235676,0.852092
16233,318.294118,-0.608238,1.235665,0.852053
16234,318.313725,-0.608216,1.235683,0.852031
16235,318.333333,-0.608247,1.235723,0.852011
16236,318.352941,-0.608251,1.235684,0.851987
16237,318.372549,-0.608237,1.235660,0.851950
16238,318.392157,-0.608181,1.235633,0.851911
16239,318.411765,-0.608148,1.235610,0.851890
16240,318.431373,-0.608046,1.235605,0.851855
16241,318.450980,-0.607977,1.235574,0.851824
16242,318.470588,-0.607934,1.235581,0.851791
16243,318.490196,-0.607947,1.235553,0.851752
16244,318.509804,-0.607945,1.235563,0.851706
16245,318.529412,-0.607912,1.235553,0.851675
16246,318.549020,-0.607937,1.235575,0.851661
16247,318.568627,-0.607898,1.235589,0.851655
16248,318.588235,-0.607846,1.235559,0.851641
16249,318.607843,-0.607804,1.235502,0.851616
16250,318.627451,-0.607760,1.235458,0.851594
16251,318.647059,-0.607744,1.235448,0.851575
16252,318.666667,-0.607741,1.235484,0.851560
16253,318.686275,-0.607765,1.235495,0.851540
16254,318.705882,-0.607771,1.235506,0.851510
16255,318.725490,-0.607762,1.235510,0.851485
16256,318.745098,-0.607738,1.235471,0.851456
16257,318.764706,-0.607688,1.235398,0.851415
16258,318.784314,-0.607614,1.235370,0.851392
16259,318.803922,-0.607595,1.235386,0.851380
16260,318.823529,-0.607599,1.235392,0.851381
16261,318.843137,-0.607615,1.235421,0.851368
16262,318.862745,-0.607627,1.235391,0.851346
16263,318.882353,-0.607656,1.235390,0.851340
16264,318.901961,-0.607651,1.235375,0.851326
16265,318.921569,-0.607600,1.235360,0.851301
16266,318.941176,-0.607574,1.235355,0.851270
16267,318.960784,-0.607513,1.235312,0.851251
16268,318.980392,-0.607479,1.235305,0.851225
16269,319.000000,-0.607456,1.235289,0.851201
16270,319.019608,-0.607465,1.235269,0.851177
16271,319.039216,-0.607472,1.235278,0.851147
16272,319.058824,-0.607463,1.235316,0.851125
16273,319.078431,-0.607459,1.235332,0.851101
16274,319.098039,-0.607401,1.235266,0.851067
16275,319.117647,-0.607350,1.235239,0.851026
16276,319.137255,-0.607301,1.235192,0.851010
16277,319.156863,-0.607269,1.235173,0.850983
16278,319.176471,-0.607245,1.235180,0.850939
16279,319.196078,-0.607208,1.235192,0.850893
16280,319.215686,-0.607240,1.235227,0.850874
16281,319.235294,-0.607216,1.235209,0.850845
16282,319.254902,-0.607164,1.235183,0.850791
16283,319.274510,-0.607123,1.235129,0.850753
16284,319.294118,-0.607059,1.235111,0.850743
16285,319.313725,-0.607001,1.235102,0.850717
16286,319.333333,-0.606957,1.235077,0.850688
16287,319.352941,-0.606974,1.235064,0.850664
16288,319.372549,-0.606994,1.235069,0.850643
16289,319.392157,-0.607024,1.235081,0.850629
16290,319.411765,-0.607065,1.235059,0.850622
16291,319.431373,-0.607041,1.235052,0.850615
16292,319.450980,-0.607007,1.235074,0.850610
16293,319.470588,-0.606981,1.235034,0.850604
16294,319.490196,-0.606975,1.234975,0.850586
16295,319.509804,-0.606956,1.234963,0.850576
16296,319.529412,-0.606968,1.234987,0.850563
16297,319.549020,-0.607019,1.235001,0.850564
16298,319.568627,-0.607043,1.234999,0.850560
16299,319.588235,-0.607062,1.235004,0.850541
16300,319.607843,-0.607082,1.234998,0.850540
16301,319.627451,-0.607059,1.234935,0.850522
16302,319.647059,-0.607031,1.234929,0.850498
16303,319.666667,-0.606994,1.234911,0.850474
16304,319.686275,-0.606975,1.234916,0.850461
16305,319.705882,-0.606986,1.234935,0.850438
16306,319.725490,-0.606991,1.234923,0.850402
16307,319.745098,-0.607030,1.234906,0.850372
16308,319.764706,-0.607017,1.234883,0.850345
16309,319.784314,-0.607022,1.234904,0.850338
16310,319.803922,-0.606994,1.234876,0.850324
16311,319.823529,-0.606977,1.234818,0.850331
16312,319.843137,-0.606955,1.234814,0.850290
16313,319.862745,-0.606984,1.234802,0.850269
16314,319.882353,-0.607051,1.234811,0.850232
16315,319.901961,-0.607109,1.234812,0.850201
16316,319.921569,-0.607153,1.234824,0.850163
16317,319.941176,-0.607199,1.234833,0.850131
16318,319.960784,-0.607226,1.234799,0.850106
16319,319.980392,-0.607230,1.234744,0.850053
16320,320.000000,-0.607233,1.234720,0.850019
16321,320.019608,-0.607217,1.234705,0.849997
16322,320.039216,-0.607225,1.234714,0.849998
16323,320.058824,-0.607207,1.234693,0.849968
16324,320.078431,-0.607257,1.234690,0.849936
16325,320.098039,-0.607243,1.234664,0.849900
16326,320.117647,-0.607230,1.234665,0.849850
16327,320.137255,-0.607185,1.234617,0.849795
16328,320.156863,-0.607085,1.234545,0.849730
16329,320.176471,-0.607020,1.234590,0.849696
16330,320.196078,-0.606932,1.234563,0.849638
16331,320.215686,-0.606939,1.234536,0.849614
16332,320.235294,-0.606939,1.234506,0.849594
16333,320.254902,-0.606945,1.234531,0.849565
16334,320.274510,-0.606942,1.234566,0.849532
16335,320.294118,-0.606912,1.234520,0.849510
16336,320.313725,-0.606885,1.234527,0.849479
16337,320.333333,-0.606826,1.234480,0.849453
16338,320.352941,-0.606843,1.234467,0.849445
16339,320.372549,-0.606812,1.234453,0.849418
16340,320.392157,-0.606791,1.234446,0.849403
16341,320.411765,-0.606791,1.234457,0.849388
16342,320.431373,-0.606763,1.234432,0.849374
16343,320.450980,-0.606771,1.234445,0.849337
16344,320.470588,-0.606736,1.234382,0.849297
16345,320.490196,-0.606726,1.234337,0.849269
16346,320.509804,-0.606695,1.234370,0.849249
16347,320.529412,-0.606641,1.234374,0.849207
16348,320.549020,-0.606598,1.234375,0.849168
16349,320.568627,-0.606554,1.234337,0.849107
16350,320.588235,-0.606527,1.234314,0.849044
16351,320.607843,-0.606536,1.234311,0.849019
16352,320.627451,-0.606551,1.234277,0.848994
16353,320.647059,-0.606544,1.234280,0.848971
16354,320.666667,-0.606555,1.234278,0.848961
16355,320.686275,-0.606531,1.234276,0.848960
16356,320.705882,-0.606539,1.234234,0.848932
16357,320.725490,-0.606490,1.234180,0.848909
16358,320.745098,-0.606508,1.234175,0.848882
16359,320.764706,-0.606483,1.234165,0.848886
16360,320.784314,-0.606490,1.234188,0.848877
16361,320.803922,-0.606521,1.234176,0.848859
16362,320.823529,-0.606547,1.234120,0.848864
16363,320.843137,-0.606616,1.234120,0.848870
16364,320.862745,-0.606586,1.234075,0.848861
16365,320.882353,-0.606593,1.234069,0.848847
16366,320.901961,-0.606564,1.234056,0.848845
16367,320.921569,-0.606558,1.234083,0.848844
16368,320.941176,-0.606572,1.234047,0.848831
16369,320.960784,-0.606580,1.233975,0.848837
16370,320.980392,-0.606659,1.233912,0.848835
16371,321.000000,-0.606674,1.233929,0.848803
16372,321.019608,-0.606724,1.233934,0.848783
16373,321.039216,-0.606730,1.233948,0.848762
16374,321.058824,-0.606740,1.233945,0.848711
16375,321.078431,-0.606769,1.233904,0.848678
16376,321.098039,-0.606792,1.233897,0.848633
16377,321.117647,-0.606814,1.233888,0.848571
16378,321.137255,-0.606843,1.233884,0.848534
16379,321.156863,-0.606914,1.233872,0.848487
16380,321.176471,-0.606971,1.233918,0.848457
16381,321.196078,-0.607023,1.233916,0.848413
16382,321.215686,-0.607050,1.233892,0.848370
16383,321.235294,-0.607094,1.233853,0.848327
16384,321.254902,-0.607084,1.233832,0.848309
16385,321.274510,-0.607087,1.233839,0.848279
16386,321.294118,-0.607116,1.233833,0.848262
16387,321.313725,-0.607169,1.233822,0.848266
16388,321.333333,-0.607224,1.233828,0.848267
16389,321.352941,-0.607268,1.233801,0.848263
16390,321.372549,-0.607313,1.233821,0.848269
16391,321.392157,-0.607307,1.233802,0.848253
16392,321.411765,-0.607320,1.233789,0.848257
16393,321.431373,-0.607293,1.233750,0.848250
16394,321.450980,-0.607270,1.233734,0.848237
16395,321.470588,-0.607280,1.233689,0.848222
16396,321.490196,-0.607309,1.233649,0.848217
16397,321.509804,-0.607386,1.233659,0.848217
16398,321.529412,-0.607429,1.233677,0.848231
16399,321.549020,-0.607492,1.233695,0.848227
16400,321.568627,-0.607518,1.233641,0.848229
16401,321.588235,-0.607491,1.233621,0.848220
16402,321.607843,-0.607467,1.233577,0.848196
16403,321.627451,-0.607431,1.233532,0.848174
16404,321.647059,-0.607478,1.233537,0.848148
16405,321.666667,-0.607502,1.233532,0.848138
16406,321.686275,-0.607557,1.233538,0.848100
16407,321.705882,-0.607645,1.233551,0.848047
16408,321.725490,-0.607699,1.233516,0.847983
16409,321.745098,-0.607730,1.233510,0.847895
16410,321.764706,-0.607732,1.233520,0.847796
16411,321.784314,-0.607755,1.233491,0.847691
16412,321.803922,-0.607847,1.233502,0.847594
16413,321.823529,-0.607926,1.233488,0.847546
16414,321.843137,-0.607991,1.233505,0.847516
16415,321.862745,-0.608004,1.233478,0.847491
16416,321.882353,-0.608023,1.233482,0.847451
16417,321.901961,-0.608042,1.233505,0.847432
16418,321.921569,-0.608021,1.233447,0.847415
16419,321.941176,-0.608016,1.233434,0.847402
16420,321.960784,-0.608002,1.233361,0.847373
16421,321.980392,-0.608059,1.233358,0.847366
16422,322.000000,-0.608094,1.233335,0.847349
16423,322.019608,-0.608147,1.233326,0.847332
16424,322.039216,-0.608214,1.233381,0.847331
16425,322.058824,-0.608261,1.233367,0.847319
16426,322.078431,-0.608287,1.233355,0.847306
16427,322.098039,-0.608255,1.233298,0.847289
16428,322.117647,-0.608275,1.233276,0.847291
16429,322.137255,-0.608288,1.233265,0.847284
16430,322.156863,-0.608323,1.233263,0.847295
16431,322.176471,-0.608385,1.233277,0.847282
16432,322.196078,-0.608428,1.233295,0.847272
16433,322.215686,-0.608481,1.233293,0.847239
16434,322.235294,-0.608534,1.233299,0.847217
16435,322.254902,-0.608567,1.233275,0.847181
16436,322.274510,-0.608589,1.233282,0.847134
16437,322.294118,-0.608615,1.233257,0.847096
16438,322.313725,-0.608686,1.233265,0.847058
16439,322.333333,-0.608732,1.233218,0.847017
16440,322.352941,-0.608793,1.233180,0.846979
16441,322.372549,-0.608883,1.233220,0.846957
16442,322.392157,-0.608970,1.233232,0.846941
16443,322.411765,-0.609030,1.233238,0.846927
16444,322.431373,-0.609070,1.233217,0.846893
16445,322.450980,-0.609089,1.233213,0.846868
16446,322.470588,-0.609107,1.233165,0.846821
16447,322.490196,-0.609076,1.233110,0.846771
16448,322.509804,-0.609071,1.233116,0.846729
16449,322.529412,-0.609052,1.233090,0.846695
16450,322.549020,-0.609094,1.233131,0.846675
16451,322.568627,-0.609146,1.233137,0.846648
16452,322.588235,-0.609168,1.233116,0.846624
16453,322.607843,-0.609176,1.233097,0.846584
16454,322.627451,-0.609124,1.233076,0.846571
16455,322.647059,-0.609088,1.233076,0.846531
16456,322.666667,-0.609037,1.233040,0.846507
16457,322.686275,-0.609024,1.233002,0.846453
16458,322.705882,-0.609061,1.233013,0.846426
16459,322.725490,-0.609101,1.233023,0.846404
16460,322.745098,-0.609143,1.233016,0.846359
16461,322.764706,-0.609166,1.233000,0.846328
16462,322.784314,-0.609165,1.233012,0.846303
16463,322.803922,-0.609150,1.233015,0.846281
16464,322.823529,-0.609126,1.232952,0.846223
16465,322.843137,-0.609136,1.232912,0.846187
16466,322.862745,-0.609136,1.232899,0.846151
16467,322.882353,-0.609167,1.232943,0.846136
16468,322.901961,-0.609192,1.232962,0.846111
16469,322.921569,-0.609220,1.232942,0.846067
16470,322.941176,-0.609254,1.232911,0.846013
16471,322.960784,-0.609238,1.232878,0.845974
16472,322.980392,-0.609214,1.232872,0.845965
16473,323.000000,-0.609180,1.232833,0.845941
16474,323.019608,-0.609136,1.232792,0.845927
16475,323.039216,-0.609145,1.232825,0.845914
16476,323.058824,-0.609170,1.232818,0.845900
16477,323.078431,-0.609214,1.232788,0.845870
16478,323.098039,-0.609249,1.232783,0.845847
16479,323.117647,-0.609261,1.232783,0.845848
16480,323.137255,-0.609266,1.232780,0.845848
16481,323.156863,-0.609195,1.232756,0.845835
16482,323.176471,-0.609196,1.232680,0.845810
16483,323.196078,-0.609198,1.232620,0.845810
16484,323.215686,-0.609217,1.232615,0.845795
16485,323.235294,-0.609266,1.232651,0.845791
16486,323.254902,-0.609311,1.232651,0.845777
16487,323.274510,-0.609407,1.232677,0.845781
16488,323.294118,-0.609409,1.232657,0.845767
16489,323.313725,-0.609440,1.232621,0.845737
16490,323.333333,-0.609441,1.232561,0.845685
16491,323.352941,-0.609456,1.232494,0.845636
16492,323.372549,-0.609512,1.232536,0.845623
16493,323.392157,-0.609547,1.232541,0.845640
16494,323.411765,-0.609614,1.232556,0.845628
16495,323.431373,-0.609682,1.232527,0.845630
16496,323.450980,-0.609754,1.232509,0.845620
16497,323.470588,-0.609766,1.232509,0.845608
16498,323.490196,-0.609733,1.232474,0.845597
16499,323.509804,-0.609723,1.232451,0.845580
16500,323.529412,-0.609719,1.232396,0.845567
16501,323.549020,-0.609735,1.232389,0.845540
16502,323.568627,-0.609782,1.232377,0.845492
16503,323.588235,-0.609862,1.232351,0.845445
16504,323.607843,-0.609958,1.232391,0.845408
16505,323.627451,-0.610011,1.232394,0.845374
16506,323.647059,-0.610056,1.232409,0.845347
16507,323.666667,-0.610060,1.232349,0.845315
16508,323.686275,-0.610068,1.232325,0.845300
16509,323.705882,-0.610061,1.232310,0.845281
16510,323.725490,-0.610034,1.232288,0.845289
16511,323.745098,-0.610051,1.232296,0.845298
16512,323.764706,-0.610094,1.232308,0.845331
16513,323.784314,-0.610190,1.232308,0.845370
16514,323.803922,-0.610245,1.232306,0.845386
16515,323.823529,-0.610252,1.232267,0.845388
16516,323.843137,-0.610245,1.232238,0.845375
16517,323.862745,-0.610228,1.232212,0.845356
16518,323.882353,-0.610209,1.232215,0.845361
16519,323.901961,-0.610200,1.232198,0.845351
16520,323.921569,-0.610241,1.232157,0.845346
16521,323.941176,-0.610297,1.232151,0.845347
16522,323.960784,-0.610334,1.232138,0.845343
