time,A0,A1,A2,A5,A6,A7
291.307212,73.8,73.8,73.58,0.07,0.0,48.26
291.338438,73.72,73.65,73.72,0.0,0.0,48.33
291.369692,73.65,73.8,73.8,0.0,0.0,49.84
291.416464,73.8,73.8,73.8,0.0,0.0,49.56
291.447725,73.8,73.8,73.8,0.0,0.0,49.63
291.480498,73.8,73.8,73.58,0.07,0.0,48.55
291.51283,73.8,73.8,73.8,0.0,0.0,50.28
291.575393,73.8,73.8,73.65,0.07,0.0,48.69
291.606615,73.72,73.8,73.8,0.0,0.0,50.35
291.643044,73.8,73.8,73.65,0.07,0.0,48.76
291.674468,73.29,73.8,73.8,0.0,0.0,50.28
291.70568,73.8,73.8,73.58,0.07,0.0,48.83
291.75261,73.8,73.72,73.8,0.0,0.0,48.91
291.783871,73.8,73.8,73.8,0.0,0.0,50.57
291.815088,73.8,73.8,73.65,0.07,0.0,48.83
291.846287,73.51,73.8,73.8,0.0,0.0,50.49
291.877471,73.8,73.8,73.65,0.07,0.0,48.98
291.908622,73.8,73.8,73.8,0.0,0.0,50.28
291.986918,73.8,73.8,73.65,0.07,0.0,49.12
292.018123,73.72,73.8,73.8,0.0,0.0,50.93
292.049351,73.8,73.8,73.65,0.07,0.0,49.2
292.080698,73.72,73.8,73.8,0.0,0.0,50.85
292.111818,73.8,73.8,73.65,0.07,0.0,49.27
292.15081,73.8,73.8,73.8,0.0,0.0,49.41
292.182338,73.8,73.65,73.58,0.07,0.0,49.34
292.213479,73.72,73.65,73.65,0.0,0.0,49.34
292.244662,73.8,73.8,73.8,0.0,0.0,51.07
292.291616,73.8,73.8,73.65,0.07,0.0,49.34
292.354069,73.36,73.8,73.8,0.0,0.0,51.07
292.385225,73.8,73.8,73.65,0.07,0.0,49.48
292.416465,73.8,73.8,73.8,0.0,0.0,51.07
292.447745,73.8,73.8,73.65,0.07,0.0,49.56
292.494488,73.65,73.58,73.58,0.0,0.0,49.63
292.525963,73.8,73.65,73.72,0.07,0.0,49.63
292.557167,73.65,73.65,73.65,0.0,0.0,49.63
292.588433,73.65,73.8,73.8,0.0,0.0,51.21
292.619535,73.8,73.8,73.58,0.07,0.0,49.63
292.662945,73.8,73.8,73.8,0.0,0.0,51.43
292.694354,73.8,73.8,73.65,0.07,0.0,49.77
292.756902,73.8,73.8,73.8,0.0,0.0,51.65
292.788167,73.8,73.8,73.65,0.07,0.0,49.84
292.819334,73.36,73.8,73.8,0.0,0.0,51.5
292.851098,73.8,73.8,73.65,0.07,0.0,49.92
292.897975,73.8,73.8,73.8,0.0,0.0,51.94
292.929396,73.8,73.8,73.65,0.07,0.0,50.06
292.960699,73.72,73.72,73.72,0.0,0.0,50.13
292.991855,73.8,73.8,73.8,0.0,0.0,51.86
293.023092,73.8,73.8,73.58,0.07,0.0,50.13
293.054339,73.22,73.8,73.8,0.0,0.0,51.72
293.101048,73.8,73.8,73.58,0.07,0.0,50.2
293.167147,73.8,73.8,73.8,0.0,0.0,52.08
293.18751,73.8,73.8,73.65,0.07,0.0,50.28
293.234341,73.8,73.8,73.8,0.0,0.0,52.15
293.265484,73.8,73.8,73.65,0.07,0.0,50.35
293.296772,73.51,73.36,73.51,0.0,0.0,50.42
293.327884,73.8,73.58,73.58,0.07,0.0,50.35
293.359064,73.72,73.72,73.65,0.07,0.0,50.49
293.390447,73.8,73.8,73.8,0.0,0.0,52.15
293.437192,73.8,73.8,73.58,0.07,0.0,50.49
293.468541,73.8,73.8,73.8,0.0,0.0,52.37
293.531033,73.8,73.8,73.58,0.07,0.0,50.57
293.562262,73.29,73.8,73.8,0.0,0.0,52.37
293.593446,73.8,73.8,73.58,0.07,0.0,50.64
293.624669,73.8,73.8,73.8,0.0,0.0,52.59
293.672013,73.8,73.8,73.65,0.07,0.0,50.71
293.692888,73.72,73.65,73.72,0.0,0.0,50.85
293.739545,73.72,73.8,73.8,0.0,0.0,52.51
293.770938,73.8,73.8,73.8,0.0,0.0,52.22
293.802157,73.8,73.8,73.8,0.0,0.0,52.22
293.833275,73.8,73.8,73.58,0.07,0.0,51.0
293.864653,73.8,73.8,73.8,0.0,0.0,52.87
293.927181,73.8,73.8,73.58,0.07,0.0,51.14
293.974085,73.72,73.8,73.8,0.0,0.0,52.95
294.005252,73.8,73.8,73.58,0.07,0.0,51.21
294.036499,73.51,73.8,73.8,0.0,0.0,52.95
294.06758,73.8,73.8,73.58,0.07,0.0,51.29
294.099002,73.72,73.72,73.8,0.0,0.0,51.36
294.130214,73.8,73.8,73.8,0.0,0.0,53.09
294.177768,73.8,73.8,73.65,0.07,0.0,51.36
294.199224,73.36,73.8,73.8,0.0,0.0,53.02
294.230464,73.8,73.8,73.65,0.07,0.0,51.43
294.277261,73.8,73.8,73.8,0.0,0.0,53.02
294.339787,73.8,73.8,73.58,0.07,0.0,51.5
294.371084,73.72,73.8,73.8,0.0,0.0,53.38
294.402402,73.8,73.8,73.58,0.07,0.0,51.65
294.433546,73.65,73.8,73.8,0.0,0.0,53.38
294.480222,73.8,73.8,73.58,0.07,0.0,51.79
294.511624,73.8,73.8,73.8,0.0,0.0,51.86
294.54273,73.8,73.65,73.58,0.07,0.0,51.72
294.573945,73.72,73.65,73.72,0.07,0.0,51.79
294.605421,73.72,73.8,73.8,0.0,0.0,53.67
294.636657,73.8,73.8,73.65,0.07,0.0,51.86
294.707023,73.29,73.8,73.8,0.0,0.0,53.6
294.738268,73.8,73.8,73.65,0.07,0.0,51.94
294.769498,73.8,73.8,73.8,0.0,0.0,53.74
294.816151,73.8,73.8,73.65,0.07,0.0,52.08
294.847639,73.72,73.65,73.8,0.0,0.0,52.15
294.878764,73.8,73.65,73.58,0.07,0.0,52.08
294.910008,73.65,73.58,73.65,0.0,0.0,52.08
294.941119,73.65,73.8,73.8,0.0,0.0,53.88
294.972476,73.8,73.8,73.65,0.07,0.0,52.08
295.019255,73.8,73.8,73.8,0.0,0.0,54.03
295.050692,73.8,73.8,73.65,0.07,0.0,52.22
295.113154,73.72,73.8,73.8,0.0,0.0,54.1
295.144396,73.8,73.8,73.65,0.07,0.0,52.37
295.175464,73.51,73.8,73.8,0.0,0.0,54.1
295.218867,73.8,73.8,73.65,0.07,0.0,52.44
295.249953,73.8,73.8,73.8,0.0,0.0,54.39
295.281252,73.8,73.8,73.65,0.07,0.0,52.51
295.312548,73.65,73.65,73.72,0.07,0.0,52.59
295.343723,73.8,73.8,73.8,0.0,0.0,54.39
295.374973,73.8,73.8,73.65,0.07,0.0,52.59
295.421834,73.15,73.8,73.8,0.0,0.0,53.96
295.453161,73.8,73.8,73.65,0.07,0.0,52.66
295.515459,73.8,73.8,73.8,0.0,0.0,54.68
295.546903,73.8,73.8,73.65,0.07,0.0,52.8
295.578106,73.65,73.8,73.8,0.0,0.0,54.75
295.62481,73.8,73.8,73.65,0.07,0.0,52.87
295.656152,73.43,73.58,73.29,0.0,0.0,52.95
295.687286,73.8,73.65,73.58,0.07,0.0,52.87
295.724804,73.65,73.72,73.72,0.0,0.0,53.02
295.756273,73.8,73.8,73.8,0.0,0.0,54.75
295.787402,73.8,73.8,73.65,0.07,0.0,52.87
295.818673,73.65,73.8,73.8,0.0,0.0,54.75
295.881132,73.8,73.8,73.65,0.07,0.0,52.95
295.912441,73.58,73.8,73.8,0.0,0.0,54.75
295.959152,73.8,73.8,73.65,0.07,0.0,53.02
295.990367,73.8,73.8,73.8,0.0,0.0,55.11
296.02186,73.8,73.8,73.65,0.07,0.0,53.16
296.053112,73.65,73.58,73.72,0.0,0.0,53.31
296.08423,73.8,73.8,73.8,0.0,0.0,55.11
296.115341,73.8,73.8,73.8,0.0,0.0,54.75
296.162289,73.8,73.8,73.8,0.0,0.0,54.82
296.193686,73.8,73.8,73.58,0.07,0.0,53.52
296.230214,73.8,73.8,73.8,0.0,0.0,55.54
296.292982,73.8,73.8,73.65,0.07,0.0,53.6
296.324146,73.65,73.8,73.8,0.0,0.0,55.47
296.355335,73.8,73.8,73.65,0.07,0.0,53.67
296.386642,73.72,73.8,73.8,0.0,0.0,55.33
296.417746,73.8,73.8,73.65,0.07,0.0,53.74
296.46453,73.72,73.72,73.8,0.0,0.0,53.88
296.495992,73.8,73.8,73.8,0.0,0.0,55.69
296.527139,73.8,73.8,73.65,0.07,0.0,53.81
296.558459,73.29,73.8,73.8,0.0,0.0,55.69
296.589502,73.8,73.8,73.58,0.07,0.0,53.88
296.620966,73.8,73.8,73.8,0.0,0.0,55.76
296.699038,73.8,73.8,73.58,0.07,0.0,53.96
296.722751,73.72,73.8,73.8,0.0,0.0,55.98
296.75428,73.8,73.8,73.65,0.07,0.0,54.03
296.800989,73.51,73.8,73.8,0.0,0.0,55.98
296.83211,73.8,73.8,73.65,0.07,0.0,54.1
296.863579,73.8,73.8,73.8,0.0,0.0,54.17
296.894735,73.8,73.65,73.65,0.07,0.0,54.1
296.926018,73.72,73.65,73.72,0.07,0.0,54.24
296.957332,73.72,73.8,73.8,0.0,0.0,56.12
297.003939,73.8,73.8,73.58,0.07,0.0,54.24
297.066438,73.51,73.8,73.8,0.0,0.0,56.05
297.097673,73.8,73.8,73.65,0.07,0.0,54.32
297.129123,73.8,73.8,73.8,0.0,0.0,56.26
297.160356,73.8,73.8,73.65,0.07,0.0,54.39
297.191603,73.65,73.58,73.65,0.0,0.0,54.46
297.23539,73.8,73.65,73.65,0.07,0.0,54.46
297.266879,73.65,73.58,73.65,0.07,0.0,54.46
297.297882,73.43,73.8,73.8,0.0,0.0,56.26
297.32927,73.8,73.8,73.65,0.07,0.0,54.46
297.360448,73.8,73.8,73.8,0.0,0.0,56.55
297.407373,73.8,73.8,73.65,0.07,0.0,54.61
297.46991,73.72,73.8,73.8,0.0,0.0,56.55
297.501208,73.8,73.8,73.65,0.07,0.0,54.61
297.532206,73.36,73.8,73.8,0.0,0.0,56.55
297.563698,73.8,73.8,73.65,0.07,0.0,54.75
297.594885,73.8,73.8,73.8,0.0,0.0,56.84
297.641679,73.8,73.8,73.58,0.07,0.0,54.89
297.673021,73.72,73.65,73.72,0.0,0.0,54.97
297.704191,73.8,73.8,73.8,0.0,0.0,56.84
297.742865,73.8,73.8,73.65,0.07,0.0,54.97
297.77412,73.36,73.8,73.8,0.0,0.0,56.48
297.80541,73.8,73.8,73.65,0.07,0.0,55.11
297.868004,73.72,73.8,73.8,0.0,0.0,57.06
297.899296,73.8,73.8,73.65,0.07,0.0,55.11
297.946162,73.72,73.8,73.8,0.0,0.0,57.13
297.977366,73.8,73.8,73.65,0.07,0.0,55.25
298.008575,73.22,73.8,73.58,0.0,0.0,55.18
298.039695,73.8,73.65,73.58,0.07,0.0,55.25
298.071163,73.72,73.65,73.72,0.0,0.0,55.33
298.102312,73.72,73.8,73.8,0.0,0.0,57.27
298.149028,73.8,73.8,73.65,0.07,0.0,55.33
298.180399,73.58,73.8,73.8,0.0,0.0,57.27
298.247782,73.8,73.8,73.65,0.07,0.0,55.4
298.281002,73.72,73.8,73.8,0.0,0.0,57.06
298.312419,73.8,73.8,73.65,0.07,0.0,55.54
298.34375,73.72,73.8,73.8,0.0,0.0,57.56
298.374945,73.8,73.8,73.65,0.07,0.0,55.62
298.406137,73.58,73.51,73.72,0.0,0.0,55.69
298.437347,73.8,73.8,73.8,0.0,0.0,57.64
298.484203,73.8,73.8,73.8,0.0,0.0,57.2
298.515441,73.8,73.8,73.8,0.0,0.0,57.27
298.546705,73.8,73.8,73.58,0.07,0.0,55.9
298.577966,73.72,73.8,73.8,0.0,0.0,58.0
298.640519,73.8,73.8,73.65,0.07,0.0,56.05
298.67172,73.36,73.8,73.8,0.0,0.0,58.07
298.718509,73.8,73.8,73.65,0.07,0.0,56.19
298.750608,73.8,73.8,73.8,0.0,0.0,58.0
298.772973,73.8,73.8,73.65,0.07,0.0,56.26
298.81999,73.65,73.72,73.8,0.0,0.0,56.41
298.851008,73.72,73.58,73.65,0.0,0.0,56.26
298.881992,73.65,73.65,73.65,0.0,0.0,56.26
298.923068,73.65,73.8,73.8,0.0,0.0,58.28
298.948884,73.8,73.8,73.65,0.07,0.0,56.26
298.980118,73.8,73.8,73.8,0.0,0.0,58.5
299.042808,73.8,73.8,73.65,0.07,0.0,56.34
299.089587,73.72,73.8,73.8,0.0,0.0,58.5
299.120884,73.8,73.8,73.65,0.07,0.0,56.41
299.152194,73.29,73.8,73.8,0.0,0.0,58.36
299.183369,73.8,73.8,73.65,0.07,0.0,56.48
299.214438,73.8,73.8,73.8,0.0,0.0,56.63
299.245681,73.8,73.65,73.58,0.07,0.0,56.48
299.284766,73.65,73.72,73.72,0.0,0.0,56.55
299.315925,73.72,73.8,73.8,0.0,0.0,58.5
299.347122,73.8,73.8,73.65,0.07,0.0,56.55
299.425249,73.0,73.8,73.8,0.0,0.0,58.36
299.456341,73.8,73.8,73.65,0.07,0.0,56.63
299.487735,73.8,73.8,73.8,0.0,0.0,58.79
299.518984,73.8,73.8,73.65,0.07,0.0,56.77
299.550252,73.72,73.72,73.72,0.0,0.0,56.91
299.581466,73.72,73.58,73.65,0.07,0.0,56.77
299.628435,73.65,73.65,73.72,0.0,0.0,56.91
299.659633,73.8,73.8,73.8,0.0,0.0,58.79
299.690764,73.8,73.8,73.65,0.07,0.0,56.84
299.721904,73.72,73.8,73.8,0.0,0.0,59.01
299.753364,73.8,73.8,73.58,0.07,0.0,56.91
299.821281,73.72,73.8,73.8,0.0,0.0,59.08
299.852532,73.8,73.8,73.65,0.07,0.0,56.99
299.883858,73.29,73.8,73.8,0.0,0.0,59.01
299.930487,73.8,73.8,73.65,0.07,0.0,57.13
299.961916,73.8,73.8,73.8,0.0,0.0,59.29
299.993167,73.8,73.8,73.65,0.07,0.0,57.13
300.024325,73.72,73.65,73.72,0.07,0.0,57.27
300.055587,73.72,73.8,73.8,0.0,0.0,59.22
300.086843,73.8,73.8,73.65,0.07,0.0,57.27
300.133564,73.72,73.8,73.8,0.0,0.0,59.01
300.164842,73.8,73.8,73.65,0.07,0.0,57.42
300.227477,73.8,73.8,73.8,0.0,0.0,59.58
300.258807,73.8,73.8,73.65,0.07,0.0,57.49
300.29544,73.72,73.8,73.8,0.0,0.0,59.58
300.326732,73.8,73.8,73.65,0.07,0.0,57.56
300.357861,73.36,73.8,73.8,0.0,0.0,57.56
300.388996,73.72,73.58,73.58,0.14,0.0,57.56
300.435976,73.72,73.65,73.72,0.0,0.0,57.64
300.467339,73.72,73.8,73.8,0.0,0.0,59.66
300.498479,73.8,73.8,73.65,0.07,0.0,57.64
300.529808,73.43,73.8,73.8,0.0,0.0,59.66
300.592263,73.8,73.8,73.65,0.07,0.0,57.71
300.623355,73.8,73.8,73.8,0.0,0.0,59.29
300.670351,73.8,73.8,73.65,0.07,0.0,57.78
300.701558,73.72,73.8,73.8,0.0,0.0,59.87
300.732783,73.8,73.8,73.58,0.07,0.0,57.85
300.764039,73.58,73.51,73.65,0.0,0.0,57.92
300.80299,73.8,73.8,73.8,0.0,0.0,59.94
300.834186,73.8,73.8,73.8,0.0,0.0,59.58
300.865311,73.8,73.8,73.8,0.0,0.0,59.58
300.896503,73.8,73.8,73.65,0.07,0.0,58.21
300.927967,73.72,73.8,73.8,0.0,0.0,60.3
301.006101,73.8,73.8,73.65,0.07,0.0,58.28
301.037211,73.29,73.8,73.8,0.0,0.0,60.3
301.068588,73.8,73.8,73.65,0.07,0.0,58.43
301.099701,73.8,73.8,73.8,0.0,0.0,60.38
301.130882,73.8,73.8,73.65,0.07,0.0,58.5
301.177702,73.65,73.65,73.8,0.0,0.0,58.65
301.209173,73.72,73.58,73.58,0.07,0.0,58.57
301.24032,73.65,73.65,73.65,0.07,0.0,58.57
301.271617,73.58,73.8,73.8,0.0,0.0,60.67
301.309884,73.8,73.8,73.65,0.07,0.0,58.57
301.340987,73.72,73.8,73.8,0.0,0.0,60.88
301.403538,73.8,73.8,73.65,0.07,0.0,58.65
301.434764,73.65,73.8,73.8,0.0,0.0,60.88
301.466042,73.8,73.8,73.65,0.07,0.0,58.72
301.512879,72.86,73.8,73.8,0.0,0.0,60.81
301.544137,73.8,73.8,73.65,0.07,0.0,58.86
301.575382,73.8,73.8,73.8,0.0,0.0,59.15
301.60648,73.8,73.65,73.58,0.07,0.0,58.86
301.637753,73.65,73.65,73.72,0.07,0.0,58.93
301.669069,73.72,73.8,73.8,0.0,0.0,61.03
301.715757,73.8,73.8,73.65,0.07,0.0,58.86
301.778437,73.0,73.8,73.8,0.0,0.0,60.81
301.80117,73.8,73.8,73.65,0.07,0.0,59.01
301.848106,73.8,73.8,73.8,0.0,0.0,61.31
301.879519,73.8,73.8,73.65,0.07,0.0,59.08
301.910708,73.58,73.65,73.72,0.0,0.0,59.22
301.94201,73.72,73.65,73.58,0.07,0.0,59.08
301.97318,73.65,73.8,73.72,0.0,0.0,59.29
302.004469,73.8,73.8,73.8,0.0,0.0,61.31
302.051238,73.8,73.8,73.65,0.07,0.0,59.15
302.083493,73.72,73.8,73.8,0.0,0.0,61.53
302.116244,73.8,73.8,73.65,0.07,0.0,59.22
302.179659,73.65,73.8,73.8,0.0,0.0,61.46
302.210892,73.8,73.8,73.65,0.07,0.0,59.29
302.242152,73.07,73.8,73.8,0.0,0.0,61.31
302.273396,73.8,73.8,73.65,0.07,0.0,59.37
302.308702,73.8,73.8,73.8,0.0,0.0,61.82
302.340196,73.8,73.8,73.65,0.07,0.0,59.51
302.387076,73.58,73.65,73.65,0.0,0.0,59.58
302.418305,73.72,73.8,73.8,0.0,0.0,61.75
302.449472,73.8,73.8,73.58,0.07,0.0,59.58
302.480572,73.8,73.8,73.8,0.0,0.0,61.46
302.511786,73.8,73.8,73.65,0.07,0.0,59.66
302.59011,73.72,73.8,73.8,0.0,0.0,62.04
302.621313,73.8,73.8,73.65,0.07,0.0,59.73
302.652557,73.65,73.8,73.8,0.0,0.0,62.04
302.683796,73.8,73.8,73.65,0.07,0.0,59.73
302.715049,73.8,73.8,73.8,0.0,0.0,62.4
302.746112,73.8,73.8,73.65,0.07,0.0,59.8
302.792969,73.65,73.65,73.72,0.0,0.0,59.94
302.820617,73.8,73.8,73.8,0.0,0.0,62.11
302.852095,73.8,73.8,73.65,0.07,0.0,59.87
302.88335,73.29,73.8,73.8,0.0,0.0,62.04
302.945748,73.8,73.8,73.65,0.07,0.0,60.02
302.992682,73.8,73.8,73.8,0.0,0.0,62.11
303.023893,73.8,73.8,73.65,0.07,0.0,60.09
303.055016,73.72,73.8,73.8,0.0,0.0,62.4
303.086404,73.8,73.8,73.65,0.07,0.0,60.16
303.117608,73.43,73.36,73.51,0.0,0.0,60.23
303.148911,73.72,73.58,73.58,0.14,0.0,60.09
303.195544,73.72,73.8,73.8,0.0,0.0,60.09
303.227023,73.8,73.8,73.8,0.0,0.0,62.4
303.258216,73.8,73.8,73.58,0.07,0.0,60.23
303.289333,73.72,73.8,73.8,0.0,0.0,62.47
303.35949,73.8,73.8,73.65,0.07,0.0,60.3
303.390743,72.93,73.8,73.8,0.0,0.0,62.47
303.421959,73.8,73.8,73.65,0.07,0.0,60.38
303.453007,73.8,73.8,73.8,0.0,0.0,62.69
303.484493,73.8,73.8,73.65,0.07,0.0,60.45
303.531309,73.65,73.65,73.8,0.0,0.0,60.59
303.562466,73.8,73.8,73.8,0.0,0.0,62.61
303.593833,73.8,73.8,73.65,0.07,0.0,60.52
303.624963,72.93,73.8,73.8,0.0,0.0,62.4
303.656182,73.8,73.8,73.65,0.07,0.0,60.59
303.687329,73.8,73.8,73.8,0.0,0.0,62.9
303.765608,73.8,73.8,73.65,0.07,0.0,60.67
303.796873,73.72,73.8,73.8,0.0,0.0,62.9
303.834321,73.8,73.8,73.65,0.07,0.0,60.74
303.86581,73.29,73.15,73.15,0.0,0.0,60.67
303.896983,73.8,73.72,73.8,0.0,0.0,61.1
303.928062,73.65,73.58,73.65,0.07,0.0,60.74
303.959465,73.65,73.8,73.8,0.0,0.0,63.05
303.990695,73.8,73.8,73.65,0.07,0.0,60.88
304.037407,73.65,73.8,73.8,0.0,0.0,63.05
304.068924,73.8,73.8,73.65,0.07,0.0,60.95
304.131209,73.29,73.8,73.8,0.0,0.0,63.05
304.162498,73.8,73.8,73.65,0.14,0.0,61.03
304.193839,73.8,73.8,73.8,0.0,0.0,63.33
304.22507,73.8,73.8,73.65,0.07,0.0,61.1
304.271954,73.65,73.58,73.8,0.0,0.0,61.24
304.303199,73.72,73.65,73.58,0.07,0.0,61.17
304.338308,73.58,73.72,73.65,0.0,0.0,61.17
304.369556,73.8,73.8,73.8,0.0,0.0,62.97
304.40092,73.8,73.8,73.65,0.14,0.0,61.17
304.432208,73.72,73.8,73.8,0.0,0.0,63.62
304.463429,73.8,73.8,73.65,0.07,0.0,61.24
304.541547,73.58,73.8,73.8,0.0,0.0,63.62
304.572903,73.8,73.8,73.65,0.07,0.0,61.39
304.603941,73.43,73.8,73.8,0.0,0.0,63.33
304.635287,73.8,73.8,73.65,0.07,0.0,61.46
304.666443,73.8,73.8,73.8,0.0,0.0,63.84
304.697767,73.8,73.8,73.65,0.07,0.0,61.53
304.744472,73.58,73.51,73.65,0.0,0.0,61.53
304.775908,73.65,73.8,73.8,0.0,0.0,63.77
304.807163,73.8,73.8,73.65,0.07,0.0,61.6
304.845102,73.8,73.8,73.8,0.0,0.0,63.7
304.865445,73.8,73.8,73.65,0.07,0.0,61.68
304.943478,73.72,73.8,73.8,0.0,0.0,64.06
304.97491,73.8,73.8,73.65,0.07,0.0,61.75
305.006133,73.36,73.8,73.8,0.0,0.0,64.06
305.03735,73.8,73.8,73.65,0.07,0.0,61.82
305.068702,73.8,73.8,73.8,0.0,0.0,64.27
305.09992,73.8,73.8,73.65,0.14,0.0,61.89
305.146726,73.65,73.65,73.8,0.0,0.0,62.04
305.177921,73.8,73.8,73.8,0.0,0.0,64.2
305.209207,73.8,73.8,73.65,0.07,0.0,62.04
305.240458,73.51,73.8,73.8,0.0,0.0,64.34
305.302761,73.8,73.8,73.65,0.07,0.0,62.11
305.349882,73.72,73.8,73.8,0.0,0.0,64.49
305.37429,73.8,73.8,73.65,0.07,0.0,62.18
305.405474,73.72,73.8,73.8,0.0,0.0,64.63
305.43678,73.8,73.8,73.65,0.07,0.0,62.25
305.483645,73.22,73.0,73.43,0.0,0.0,62.32
305.514897,73.8,73.65,73.65,0.07,0.0,62.25
305.546129,73.72,73.72,73.8,0.0,0.0,62.25
305.577147,73.8,73.8,73.8,0.0,0.0,64.71
305.60849,73.8,73.8,73.65,0.07,0.0,62.32
305.639822,73.65,73.8,73.8,0.0,0.0,64.78
305.71794,73.8,73.8,73.65,0.07,0.0,62.4
305.749122,73.43,73.8,73.8,0.0,0.0,64.71
305.780425,73.8,73.8,73.65,0.07,0.0,62.47
305.811461,73.8,73.8,73.8,0.0,0.0,64.99
305.842703,73.8,73.8,73.65,0.07,0.0,62.54
305.877853,73.65,73.72,73.8,0.0,0.0,62.69
305.909096,73.8,73.8,73.8,0.0,0.0,64.99
305.940339,73.8,73.8,73.65,0.07,0.0,62.69
305.987206,73.29,73.8,73.8,0.0,0.0,64.49
306.018446,73.8,73.8,73.65,0.07,0.0,62.69
306.049859,73.8,73.8,73.8,0.0,0.0,65.21
306.112276,73.8,73.8,73.65,0.07,0.0,62.76
306.143668,73.72,73.8,73.8,0.0,0.0,65.21
306.190402,73.8,73.8,73.65,0.07,0.0,62.83
306.221649,73.22,73.43,73.15,0.0,0.0,62.76
306.252766,73.8,73.8,73.8,0.0,0.0,65.07
306.284007,73.8,73.8,73.8,0.0,0.0,64.85
306.315251,73.8,73.8,73.65,0.07,0.0,63.05
306.346493,73.65,73.65,73.72,0.0,0.0,63.12
306.381611,73.8,73.8,73.8,0.0,0.0,65.28
306.412871,73.8,73.8,73.65,0.07,0.0,63.12
306.491129,73.43,73.8,73.8,0.0,0.0,64.99
306.522363,73.8,73.8,73.65,0.07,0.0,63.19
306.553445,73.8,73.8,73.8,0.0,0.0,65.64
306.584704,73.8,73.8,73.65,0.07,0.0,63.26
306.615931,73.58,73.58,73.72,0.0,0.0,63.33
306.647174,73.65,73.58,73.58,0.14,0.0,63.19
306.694039,73.43,73.8,73.8,0.0,0.0,63.33
306.725279,73.72,73.8,73.8,0.0,0.0,65.57
306.756524,73.8,73.8,73.65,0.07,0.0,63.33
306.787766,73.72,73.8,73.8,0.0,0.0,65.86
306.819009,73.8,73.8,73.65,0.07,0.0,63.48
306.885354,73.43,73.8,73.8,0.0,0.0,65.93
306.916596,73.8,73.8,73.65,0.07,0.0,63.55
306.963461,73.8,73.8,73.8,0.0,0.0,65.5
306.994704,73.8,73.8,73.65,0.07,0.0,63.62
307.025947,73.8,73.8,73.8,0.0,0.0,66.0
307.057189,73.8,73.8,73.65,0.07,0.0,63.62
307.088461,73.65,73.58,73.72,0.07,0.0,63.77
307.119673,73.72,73.8,73.8,0.0,0.0,66.0
307.166539,73.8,73.8,73.65,0.07,0.0,63.77
307.197808,73.72,73.8,73.8,0.0,0.0,66.08
307.229055,73.8,73.8,73.65,0.07,0.0,63.77
307.291508,73.72,73.8,73.8,0.0,0.0,66.22
307.322751,73.8,73.8,73.65,0.07,0.0,63.84
307.353995,73.36,73.8,73.8,0.0,0.0,66.22
307.389193,73.8,73.8,73.65,0.07,0.0,63.98
307.435985,73.8,73.8,73.8,0.0,0.0,66.51
307.467228,73.8,73.8,73.65,0.07,0.0,64.06
307.498656,73.65,73.65,73.72,0.07,0.0,64.2
307.529848,73.72,73.8,73.8,0.0,0.0,66.44
307.561244,73.8,73.8,73.65,0.14,0.0,64.13
307.592197,73.29,73.8,73.8,0.0,0.0,66.36
307.670304,73.8,73.8,73.65,0.07,0.0,64.2
307.701547,73.72,73.8,73.8,0.0,0.0,66.73
307.73279,73.8,73.8,73.65,0.07,0.0,64.27
307.764321,73.65,73.8,73.8,0.0,0.0,66.65
307.795528,73.8,73.8,73.72,0.07,0.0,64.42
307.826761,73.29,73.15,73.22,0.0,0.0,64.34
307.87367,73.8,73.65,73.58,0.07,0.0,64.34
307.894635,73.65,73.65,73.72,0.07,0.0,64.34
307.941247,73.8,73.8,73.8,0.0,0.0,66.8
307.972645,73.8,73.8,73.65,0.07,0.0,64.42
308.003866,73.65,73.8,73.8,0.0,0.0,66.94
308.066428,73.8,73.8,73.65,0.07,0.0,64.56
308.097651,73.29,73.8,73.8,0.0,0.0,66.87
308.128812,73.8,73.8,73.72,0.07,0.0,64.63
308.175563,73.72,73.8,73.8,0.0,0.0,67.16
308.206939,73.8,73.8,73.65,0.07,0.0,64.71
308.238148,73.58,73.58,73.8,0.0,0.0,64.85
308.269521,73.65,73.8,73.8,0.0,0.0,67.09
308.300643,73.8,73.8,73.65,0.07,0.0,64.78
308.331915,73.51,73.8,73.8,0.0,0.0,66.8
308.379946,73.8,73.8,73.65,0.07,0.0,64.85
308.401516,73.8,73.8,73.8,0.0,0.0,67.3
308.479626,73.8,73.8,73.65,0.07,0.0,64.99
308.510864,73.65,73.8,73.8,0.0,0.0,67.45
308.542106,73.8,73.8,73.72,0.07,0.0,65.07
308.573349,72.79,73.65,73.36,0.0,0.0,64.85
308.604592,73.8,73.65,73.72,0.07,0.0,65.07
308.635835,73.65,73.72,73.8,0.0,0.0,65.21
308.667082,73.8,73.8,73.8,0.0,0.0,67.59
308.713969,73.8,73.8,73.65,0.07,0.0,65.14
308.745397,73.43,73.8,73.8,0.0,0.0,67.66
308.776583,73.8,73.8,73.65,0.07,0.0,65.14
308.83894,73.8,73.8,73.8,0.0,0.0,67.23
308.870154,73.8,73.8,73.65,0.07,0.0,65.28
308.907081,73.72,73.8,73.8,0.0,0.0,67.95
308.938368,73.8,73.8,73.72,0.07,0.0,65.35
308.969683,73.58,73.51,73.65,0.0,0.0,65.5
309.016681,73.72,73.65,73.58,0.07,0.0,65.35
