X,Y,Z,A0,A1,A2,A5,A6,A7
582.529412,-0.742170,0.492195,73.8,73.8,73.8,73.8,37.15,0.0
582.588235,,,73.22,73.29,73.43,73.22,36.79,0.0
582.647059,,,73.8,73.8,73.65,73.43,36.93,0.0
582.705882,-0.742209,0.492177,73.8,73.65,73.65,73.58,37.22,0.0
582.764706,,,73.8,73.72,73.65,73.29,37.15,0.0
582.823529,-0.742276,0.492296,73.22,73.43,73.8,73.15,37.08,0.0
582.882353,-0.742253,0.492375,73.58,73.0,73.29,72.93,36.86,0.0
582.941176,,,73.8,73.8,73.8,73.8,37.36,0.0
583.000000,-0.742156,0.492460,73.15,73.29,73.58,73.15,37.0,0.0
583.058824,,,73.58,73.36,73.51,73.36,37.15,0.0
583.117647,,,73.43,73.36,73.43,73.15,37.22,0.0
583.176471,,,73.8,73.65,73.43,72.71,37.08,0.0
583.235294,,,73.58,73.51,73.43,73.65,37.44,0.0
583.294118,,,73.8,73.8,73.65,73.22,37.44,0.0
583.352941,,,73.8,73.8,73.8,73.8,38.16,0.0
583.411765,,,73.8,73.8,73.65,73.07,37.58,0.0
583.470588,-0.742274,0.492436,73.51,73.51,73.8,73.36,37.44,0.0
583.529412,,,73.8,73.29,73.15,73.15,37.58,0.0
583.588235,,,73.72,73.51,73.72,73.29,37.51,0.0
583.647059,-0.742300,0.492396,73.29,73.29,73.36,73.43,37.44,0.0
583.705882,,,73.8,73.43,73.43,73.22,37.65,0.0
583.764706,-0.742174,0.492495,73.29,73.43,73.51,73.36,37.51,0.0
583.823529,-0.742253,0.492521,73.8,73.8,73.65,73.22,37.72,0.0
583.882353,,,73.8,73.8,73.8,73.51,37.87,0.0
583.941176,-0.742346,0.492503,73.22,73.51,73.65,73.15,37.65,0.0
584.000000,,,73.8,73.72,73.65,73.15,37.44,0.0
584.058824,,,73.29,73.43,73.65,73.29,37.72,0.0
584.117647,-0.742262,0.492521,73.8,73.65,73.72,73.43,37.8,0.0
584.176471,,,73.29,73.36,73.58,73.72,37.72,0.0
584.235294,-0.742412,0.492605,73.8,73.65,73.58,73.36,37.87,0.0
584.294118,-0.742441,0.492636,73.51,73.72,73.72,73.43,37.8,0.0
584.352941,,,73.58,73.58,73.29,72.93,37.8,0.0
584.411765,-0.742464,0.492609,73.8,73.72,73.72,73.29,38.09,0.0
584.470588,,,73.36,73.51,73.65,73.22,37.94,0.0
584.529412,,,73.51,73.22,73.15,72.86,38.01,0.0
584.588235,-0.742475,0.492697,73.22,73.36,73.58,73.43,38.09,0.0
584.647059,,,73.8,73.72,73.8,73.43,38.23,0.0
584.705882,-0.742508,0.492738,73.65,73.51,73.8,73.8,38.73,0.0
584.764706,-0.742532,0.492683,73.8,73.65,73.58,73.36,38.37,0.0
584.823529,,,73.8,73.8,73.72,73.43,38.23,0.0
584.882353,-0.742424,0.492728,73.36,73.51,73.58,73.36,38.23,0.0
584.941176,,,73.8,73.72,73.65,73.29,38.45,0.0
585.000000,,,73.22,73.43,73.58,73.07,37.94,0.0
585.058824,-0.742487,0.492795,73.65,73.65,73.58,73.15,38.52,0.0
585.117647,,,73.58,73.51,73.8,73.36,38.37,0.0
585.176471,-0.742386,0.492778,73.8,73.58,73.51,73.07,38.3,0.0
585.235294,-0.742317,0.492764,73.43,73.58,73.8,73.43,38.37,0.0
585.294118,,,73.8,73.58,73.51,73.36,38.45,0.0
585.352941,-0.742339,0.492827,73.8,73.8,73.8,73.8,38.88,0.0
585.411765,,,73.22,73.36,73.43,73.29,38.59,0.0
585.470588,,,73.8,73.8,73.65,73.36,38.73,0.0
585.529412,-0.742405,0.492715,73.8,73.72,73.8,73.51,38.88,0.0
585.588235,,,73.8,73.72,73.65,73.29,38.88,0.0
585.647059,,,73.65,73.43,73.8,73.36,38.73,0.0
585.705882,,,73.58,73.15,73.36,73.0,38.59,0.0
585.764706,,,73.8,73.8,73.8,73.43,39.02,0.0
585.823529,,,73.15,73.29,73.51,73.29,38.81,0.0
585.882353,,,73.72,73.58,73.43,73.29,39.1,0.0
585.941176,,,73.36,73.51,73.58,73.36,39.02,0.0
586.000000,,,73.8,73.8,73.58,73.15,39.1,0.0
586.058824,,,73.43,73.43,73.65,73.15,39.1,0.0
586.117647,-0.742233,0.492851,73.8,73.8,73.8,73.43,39.38,0.0
586.176471,-0.742238,0.492821,73.8,73.65,73.65,72.93,39.17,0.0
586.235294,,,73.58,73.36,73.58,73.29,39.17,0.0
586.294118,-0.742153,0.492791,73.8,73.8,73.8,73.72,39.53,0.0
586.352941,,,73.43,73.51,73.65,73.29,39.31,0.0
586.411765,,,73.8,73.58,73.58,73.36,39.53,0.0
586.470588,-0.742005,0.492839,73.29,73.43,73.43,73.36,39.38,0.0
586.529412,,,73.8,73.43,73.22,73.07,39.46,0.0
586.588235,-0.742086,0.492820,73.29,73.43,73.51,73.15,39.53,0.0
586.647059,-0.742083,0.492807,73.8,73.72,73.72,73.29,39.67,0.0
586.705882,,,73.8,73.8,73.8,73.8,40.18,0.0
586.764706,-0.741998,0.492731,73.22,73.43,73.58,73.15,39.6,0.0
586.823529,,,73.8,73.72,73.72,73.36,39.67,0.0
586.882353,,,73.51,73.58,73.8,73.51,39.82,0.0
586.941176,-0.742023,0.492951,73.8,73.65,73.58,73.36,39.89,0.0
587.000000,,,73.22,73.43,73.58,73.43,39.82,0.0
587.058824,-0.742047,0.492828,73.8,73.65,73.51,73.29,39.96,0.0
587.117647,-0.742032,0.492816,73.36,73.58,73.58,73.29,39.89,0.0
587.176471,,,73.72,73.58,73.58,72.71,39.74,0.0
587.235294,-0.741883,0.492946,73.8,73.58,73.65,73.29,40.32,0.0
587.294118,,,73.36,73.51,73.65,73.29,40.18,0.0
587.352941,,,73.72,73.51,73.29,73.0,39.96,0.0
587.411765,-0.741970,0.492935,73.22,73.36,73.65,73.51,40.11,0.0
587.470588,,,73.8,73.72,73.65,73.36,40.32,0.0
587.529412,-0.741908,0.492909,73.72,73.51,73.8,73.8,40.39,0.0
587.588235,-0.741899,0.492957,73.8,73.72,73.51,73.36,40.32,0.0
587.647059,,,73.8,73.72,73.58,73.29,40.39,0.0
587.705882,-0.741904,0.492958,73.29,73.29,73.58,73.29,40.25,0.0
587.764706,,,73.8,73.8,73.72,73.29,40.47,0.0
587.823529,,,73.22,73.43,73.58,73.15,40.11,0.0
587.882353,-0.741904,0.492925,73.65,73.51,73.43,73.22,40.39,0.0
587.941176,,,73.43,73.43,73.8,73.51,40.39,0.0
588.000000,-0.741885,0.492979,73.8,73.65,73.58,73.22,40.32,0.0
588.058824,-0.741881,0.492910,73.51,73.58,73.65,73.43,40.54,0.0
588.117647,,,73.72,73.65,73.58,73.36,40.54,0.0
588.176471,-0.741844,0.492972,73.8,73.8,73.8,73.51,40.83,0.0
588.235294,,,73.22,73.43,73.51,73.15,40.61,0.0
588.294118,,,73.8,73.8,73.8,73.36,40.97,0.0
588.352941,,,73.43,73.72,73.8,73.51,41.12,0.0
588.411765,,,73.8,73.65,73.65,73.29,40.83,0.0
588.470588,,,73.65,73.36,73.8,73.43,40.83,0.0
588.529412,,,73.72,73.36,73.43,73.0,40.83,0.0
588.588235,,,73.8,73.65,73.58,73.36,40.97,0.0
588.647059,-0.741786,0.493026,73.43,73.65,73.72,73.43,40.9,0.0
588.705882,,,73.72,73.51,73.36,73.29,41.04,0.0
588.764706,,,73.22,73.43,73.51,73.15,40.9,0.0
588.823529,-0.741720,0.492961,73.8,73.8,73.72,73.22,41.04,0.0
588.882353,,,73.43,73.58,73.8,73.65,41.12,0.0
588.941176,-0.741678,0.492996,73.8,73.72,73.72,73.29,41.12,0.0
589.000000,-0.741659,0.492974,73.22,73.58,73.65,73.43,40.97,0.0
589.058824,,,73.58,73.36,73.58,73.22,41.04,0.0
589.117647,-0.741520,0.493088,73.8,73.8,73.72,73.51,41.4,0.0
589.176471,,,73.22,73.36,73.43,73.22,41.33,0.0
589.235294,,,73.8,73.72,73.58,73.43,41.48,0.0
589.294118,-0.741462,0.493172,73.29,73.43,73.51,73.15,41.33,0.0
589.352941,,,73.65,73.58,73.15,72.71,41.48,0.0
589.411765,-0.741486,0.493059,73.58,73.43,73.8,73.36,41.55,0.0
589.470588,-0.741483,0.493069,73.8,73.8,73.8,73.36,41.62,0.0
589.529412,,,73.8,73.8,73.8,73.8,42.05,0.0
589.588235,-0.741399,0.493190,73.15,73.29,73.58,73.22,41.48,0.0
589.647059,,,73.8,73.72,73.8,73.36,41.55,0.0
589.705882,,,73.51,73.58,73.65,73.43,41.84,0.0
589.764706,-0.741435,0.493183,73.8,73.8,73.58,73.36,41.76,0.0
589.823529,,,73.22,73.43,73.58,73.36,41.69,0.0
589.882353,-0.741348,0.493123,73.8,73.51,73.43,73.15,41.84,0.0
589.941176,-0.741320,0.493145,73.51,73.72,73.8,73.36,41.76,0.0
590.000000,,,73.8,73.8,73.58,73.07,41.69,0.0
590.058824,-0.741274,0.493273,73.8,73.72,73.8,73.43,41.91,0.0
590.117647,,,73.22,73.43,73.65,73.29,41.76,0.0
590.176471,,,73.8,73.58,73.58,72.93,41.69,0.0
590.235294,-0.741180,0.493319,73.29,73.29,73.51,73.43,41.84,0.0
590.294118,,,73.8,73.8,73.58,73.43,42.13,0.0
590.352941,-0.741113,0.493185,73.58,73.58,73.8,73.8,42.13,0.0
590.411765,-0.741127,0.493245,73.8,73.8,73.51,73.29,42.13,0.0
590.470588,,,73.8,73.8,73.8,73.29,42.2,0.0
590.529412,-0.740992,0.493443,73.15,73.29,73.65,73.22,42.13,0.0
590.588235,,,73.8,73.65,73.72,73.29,42.2,0.0
590.647059,,,73.29,73.36,73.65,73.36,42.2,0.0
590.705882,-0.740976,0.493268,73.65,73.29,73.29,73.22,42.13,0.0
590.764706,,,73.36,73.36,73.72,73.29,42.27,0.0
590.823529,,,73.8,73.72,73.65,73.36,42.34,0.0
590.882353,,,73.43,73.65,73.65,73.43,42.34,0.0
590.941176,,,73.8,73.58,73.51,73.22,42.41,0.0
591.000000,,,73.8,73.72,73.65,73.29,42.49,0.0
591.058824,,,73.8,73.72,73.72,73.29,42.7,0.0
591.117647,,,73.8,73.72,73.72,73.36,42.77,0.0
591.176471,-0.741032,0.493328,73.36,73.58,73.8,73.51,43.06,0.0
591.235294,,,73.8,73.58,73.72,73.36,42.77,0.0
591.294118,-0.741132,0.493358,73.22,73.29,73.58,73.29,42.63,0.0
591.352941,-0.741127,0.493382,73.8,73.58,73.29,73.0,42.7,0.0
591.411765,,,73.8,73.8,73.65,73.51,42.92,0.0
591.470588,-0.741182,0.493415,73.29,73.43,73.51,73.22,42.7,0.0
591.529412,,,73.8,73.29,73.22,73.0,42.85,0.0
591.588235,,,73.36,73.43,73.65,73.15,43.06,0.0
591.647059,-0.741207,0.493374,73.8,73.8,73.8,73.29,43.06,0.0
591.705882,,,73.51,73.65,73.8,73.8,43.42,0.0
591.764706,-0.741123,0.493329,73.8,73.65,73.72,73.36,42.99,0.0
591.823529,-0.741084,0.493364,73.22,73.51,73.72,73.36,43.06,0.0
591.882353,,,73.58,73.36,73.43,73.22,42.99,0.0
591.941176,-0.741143,0.493538,73.8,73.8,73.72,73.51,43.35,0.0
592.000000,,,73.8,73.72,73.43,73.22,43.14,0.0
592.058824,,,73.65,73.58,73.51,73.22,43.28,0.0
592.117647,-0.741099,0.493366,73.43,73.58,73.72,73.51,43.35,0.0
592.176471,,,73.8,73.72,73.58,73.0,43.21,0.0
592.235294,-0.741083,0.493355,73.51,73.43,73.8,73.36,43.28,0.0
592.294118,-0.741120,0.493437,73.8,73.72,73.72,73.43,43.42,0.0
592.352941,,,73.8,73.8,73.8,73.8,43.71,0.0
592.411765,-0.741146,0.493498,73.15,73.36,73.51,73.29,43.28,0.0
592.470588,,,73.8,73.8,73.72,73.43,43.5,0.0
592.529412,,,73.8,73.72,73.72,73.51,43.64,0.0
592.588235,-0.741023,0.493415,73.8,73.72,73.58,73.22,43.57,0.0
592.647059,,,73.36,73.43,73.65,73.22,43.42,0.0
592.705882,-0.741083,0.493594,73.8,73.29,73.36,72.93,43.35,0.0
592.764706,-0.741081,0.493651,73.58,73.65,73.72,73.29,43.5,0.0
592.823529,,,73.8,73.72,73.72,73.22,43.5,0.0
592.882353,-0.740947,0.493601,73.8,73.8,73.8,73.8,43.86,0.0
592.941176,,,73.22,73.29,73.58,73.29,43.42,0.0
593.000000,,,73.8,73.72,73.58,73.22,43.35,0.0
593.058824,-0.741002,0.493549,73.72,73.58,73.51,73.51,43.64,0.0
593.117647,,,73.8,73.8,73.58,73.36,43.86,0.0
593.176471,-0.740966,0.493644,73.65,73.51,73.8,73.36,43.71,0.0
593.235294,-0.740871,0.493667,73.8,73.72,73.72,73.29,43.93,0.0
593.294118,,,73.8,73.8,73.8,73.29,44.0,0.0
593.352941,,,73.29,73.72,73.72,73.43,43.78,0.0
593.411765,,,73.8,73.65,73.65,73.36,43.93,0.0
593.470588,,,73.15,73.36,73.65,73.22,43.93,0.0
593.529412,,,73.8,73.29,73.22,73.15,43.93,0.0
593.588235,,,73.36,73.43,73.58,73.29,43.93,0.0
593.647059,,,73.8,73.8,73.72,73.43,44.15,0.0
593.705882,,,73.8,73.72,73.8,73.43,44.15,0.0
593.764706,,,73.8,73.58,73.65,73.22,44.07,0.0
593.823529,-0.740818,0.493696,73.8,73.8,73.8,73.43,44.29,0.0
593.882353,,,73.8,73.65,73.65,73.15,44.29,0.0
593.941176,,,73.8,73.58,73.72,73.43,44.43,0.0
594.000000,-0.740566,0.493651,73.22,73.36,73.58,73.36,44.22,0.0
594.058824,,,73.8,73.51,73.58,73.36,44.43,0.0
594.117647,-0.740495,0.493704,73.51,73.43,73.58,73.36,44.51,0.0
594.176471,-0.740486,0.493737,73.8,73.8,73.43,73.0,44.36,0.0
594.235294,,,73.8,73.72,73.65,73.36,44.65,0.0
594.294118,-0.740476,0.493803,73.36,73.43,73.58,73.15,44.51,0.0
594.352941,,,73.58,73.58,73.15,72.64,44.36,0.0
594.411765,,,73.22,73.51,73.65,73.22,44.79,0.0
594.470588,-0.740369,0.493706,73.8,73.72,73.8,73.43,44.72,0.0
594.529412,,,73.51,73.58,73.8,73.8,45.16,0.0
594.588235,-0.740429,0.493823,73.8,73.65,73.72,73.36,44.79,0.0
594.647059,-0.740424,0.493827,73.43,73.51,73.58,73.36,44.72,0.0
594.705882,,,73.65,73.36,73.36,73.15,44.79,0.0
594.764706,-0.740355,0.493681,73.8,73.8,73.72,73.51,45.08,0.0
594.823529,,,73.36,73.43,73.43,73.15,44.87,0.0
594.882353,,,73.8,73.29,73.51,73.15,45.16,0.0
594.941176,-0.740363,0.493726,73.43,73.65,73.8,73.51,45.16,0.0
595.000000,,,73.8,73.72,73.65,73.07,45.01,0.0
595.058824,-0.740331,0.493847,73.51,73.36,73.8,73.58,45.16,0.0
595.117647,-0.740256,0.493810,73.8,73.65,73.72,73.36,45.3,0.0
595.176471,,,73.8,73.8,73.8,73.58,45.37,0.0
595.235294,-0.740153,0.493696,73.22,73.43,73.51,73.29,45.16,0.0
595.294118,,,73.8,73.8,73.65,73.43,45.52,0.0
595.352941,,,73.36,73.51,73.58,73.29,45.52,0.0
595.411765,-0.740177,0.493829,73.8,73.72,73.65,73.22,45.52,0.0
595.470588,,,73.51,73.51,73.8,73.65,45.44,0.0
595.529412,-0.740024,0.493898,73.72,73.22,73.29,72.86,45.3,0.0
595.588235,-0.740006,0.493879,73.29,73.58,73.72,73.36,45.37,0.0
595.647059,,,73.65,73.58,73.72,73.36,45.37,0.0
595.705882,-0.740090,0.493900,73.8,73.8,73.8,73.51,45.73,0.0
595.764706,,,73.29,73.29,73.51,73.22,45.52,0.0
595.823529,,,73.8,73.8,73.65,73.36,45.66,0.0
595.882353,-0.739905,0.493879,73.8,73.58,73.58,73.36,45.73,0.0
595.941176,,,73.8,73.72,73.65,73.29,45.88,0.0
596.000000,,,73.22,73.51,73.8,73.29,45.66,0.0
596.058824,,,73.51,73.36,73.43,73.15,45.66,0.0
596.117647,,,73.8,73.8,73.8,73.65,46.09,0.0
596.176471,,,73.43,73.51,73.72,73.36,45.8,0.0
596.235294,,,73.8,73.58,73.65,73.36,45.95,0.0
596.294118,-0.739891,0.493892,73.36,73.36,73.43,73.22,45.95,0.0
596.352941,-0.739914,0.493843,73.65,73.58,73.07,73.0,45.88,0.0
596.411765,,,73.36,73.43,73.58,73.36,46.02,0.0
596.470588,-0.739919,0.493932,73.8,73.8,73.65,73.29,46.24,0.0
596.529412,,,73.8,73.8,73.8,73.8,46.53,0.0
596.588235,,,73.8,73.72,73.72,73.22,46.31,0.0
596.647059,-0.739858,0.493954,73.72,73.72,73.72,73.22,46.09,0.0
596.705882,,,73.58,73.72,73.8,73.51,46.31,0.0
596.764706,-0.739902,0.493857,73.8,73.58,73.72,73.36,46.31,0.0
596.823529,-0.739857,0.493934,73.22,73.29,73.51,73.36,46.17,0.0
596.882353,,,73.8,73.29,73.22,73.0,46.24,0.0
596.941176,-0.739719,0.493926,73.43,73.51,73.58,73.36,46.24,0.0
597.000000,,,73.8,73.8,73.58,73.07,46.24,0.0
597.058824,,,73.8,73.8,73.8,73.36,46.74,0.0
597.117647,-0.739714,0.493915,73.36,73.51,73.65,73.22,46.38,0.0
597.176471,,,73.8,73.65,73.51,72.86,46.24,0.0
597.235294,-0.739733,0.493903,73.29,73.36,73.65,73.29,46.53,0.0
597.294118,-0.739673,0.493922,73.8,73.65,73.8,73.43,46.6,0.0
597.352941,,,73.29,73.43,73.72,73.8,46.96,0.0
597.411765,-0.739523,0.493980,73.8,73.65,73.58,73.29,46.67,0.0
597.470588,,,73.29,73.51,73.51,73.36,46.53,0.0
597.529412,,,73.43,73.29,73.22,73.07,46.53,0.0
597.588235,-0.739459,0.493968,73.8,73.8,73.72,73.29,46.89,0.0
597.647059,,,73.29,73.43,73.65,73.15,46.81,0.0
597.705882,-0.739372,0.494033,73.8,73.22,73.29,73.0,46.81,0.0
597.764706,-0.739270,0.494097,73.22,73.36,73.65,73.43,46.81,0.0
597.823529,,,73.8,73.8,73.72,73.29,46.81,0.0
597.882353,-0.739238,0.494095,73.72,73.58,73.8,73.8,47.61,0.0
597.941176,,,73.8,73.65,73.58,73.36,47.03,0.0
598.000000,,,73.36,73.58,73.58,73.36,46.96,0.0
598.058824,-0.739183,0.494025,73.72,73.65,73.58,73.36,46.96,0.0
598.117647,,,73.8,73.72,73.58,73.29,47.25,0.0
598.176471,-0.739084,0.494163,73.43,73.65,73.8,73.22,47.32,0.0
598.235294,-0.739065,0.494126,73.8,73.72,73.65,73.29,47.32,0.0
598.294118,,,73.51,73.43,73.8,73.65,47.25,0.0
598.352941,-0.739142,0.494123,73.65,73.51,73.22,73.0,47.03,0.0
598.411765,,,73.36,73.51,73.72,73.29,47.25,0.0
598.470588,,,73.72,73.51,73.58,73.36,47.32,0.0
598.529412,,,73.8,73.8,73.8,73.72,47.75,0.0
598.588235,,,73.29,73.43,73.51,73.29,47.39,0.0
598.647059,,,73.8,73.8,73.72,73.36,47.61,0.0
598.705882,,,73.8,73.72,73.72,73.43,47.9,0.0
598.764706,,,73.8,73.72,73.72,73.29,47.82,0.0
598.823529,,,73.15,73.43,73.8,73.22,47.68,0.0
598.882353,,,73.58,73.07,73.29,73.15,47.61,0.0
598.941176,,,73.8,73.8,73.8,73.65,47.97,0.0
599.000000,-0.739112,0.494234,73.8,73.65,73.65,73.15,47.61,0.0
599.058824,,,73.72,73.43,73.51,73.36,47.82,0.0
599.117647,-0.739138,0.494217,73.43,73.58,73.58,73.36,47.82,0.0
599.176471,-0.739113,0.494211,73.8,73.72,73.51,73.07,47.75,0.0
599.235294,,,73.36,73.43,73.58,73.29,47.9,0.0
599.294118,-0.739049,0.494321,73.8,73.8,73.8,73.36,48.19,0.0
599.352941,,,73.8,73.8,73.8,73.8,48.33,0.0
599.411765,,,73.72,73.43,73.58,73.15,47.97,0.0
599.470588,-0.739044,0.494352,73.8,73.8,73.8,73.43,48.04,0.0
599.529412,,,73.51,73.58,73.72,73.43,48.19,0.0
599.588235,-0.739054,0.494314,73.8,73.65,73.58,73.36,48.19,0.0
599.647059,-0.739040,0.494358,73.29,73.43,73.51,73.51,48.26,0.0
599.705882,,,73.8,73.43,73.22,73.22,48.33,0.0
599.764706,-0.739021,0.494457,73.29,73.43,73.58,73.22,48.26,0.0
599.823529,,,73.8,73.8,73.8,73.22,48.47,0.0
599.882353,,,73.8,73.8,73.8,73.58,48.69,0.0
599.941176,-0.738927,0.494388,73.22,73.36,73.58,73.15,48.33,0.0
600.000000,,,73.8,73.72,73.72,73.15,48.04,0.0
600.058824,-0.738962,0.494531,73.8,73.51,73.72,73.36,48.62,0.0
600.117647,-0.738976,0.494550,73.8,73.72,73.65,73.36,48.69,0.0
600.176471,,,73.36,73.51,73.65,73.8,48.69,0.0
600.235294,-0.738891,0.494542,73.8,73.72,73.51,73.36,48.62,0.0
600.294118,,,73.36,73.51,73.58,73.22,48.55,0.0
600.352941,,,73.29,73.51,73.15,72.79,48.55,0.0
600.411765,-0.738897,0.494614,73.8,73.8,73.8,73.51,49.12,0.0
600.470588,,,73.29,73.43,73.65,73.15,48.76,0.0
600.529412,-0.738817,0.494570,73.43,73.07,73.07,72.93,48.69,0.0
600.588235,-0.738750,0.494648,73.22,73.36,73.58,73.43,48.76,0.0
600.647059,,,73.8,73.72,73.72,73.43,48.91,0.0
600.705882,-0.738755,0.494594,73.65,73.43,73.8,73.51,49.05,0.0
600.764706,,,73.8,73.72,73.58,73.36,49.12,0.0
600.823529,,,73.8,73.72,73.58,73.29,49.12,0.0
600.882353,-0.738802,0.494600,73.22,73.43,73.58,73.15,48.98,0.0
600.941176,,,73.8,73.8,73.72,73.36,49.27,0.0
601.000000,-0.738659,0.494611,73.15,73.43,73.51,73.0,48.69,0.0
601.058824,,,73.58,73.51,73.58,73.22,49.2,0.0
601.117647,,,73.43,73.51,73.8,73.43,49.12,0.0
601.176471,,,73.8,73.65,73.58,73.15,48.98,0.0
601.235294,,,73.43,73.51,73.58,73.36,49.2,0.0
601.294118,,,73.8,73.72,73.58,73.43,49.27,0.0
601.352941,,,73.8,73.8,73.8,73.58,49.41,0.0
601.411765,,,73.29,73.43,73.51,73.15,49.34,0.0
601.470588,-0.738638,0.494640,73.8,73.8,73.8,73.43,49.56,0.0
601.529412,-0.738661,0.494712,73.8,73.8,73.8,73.51,49.84,0.0
601.588235,,,73.8,73.65,73.72,73.29,49.63,0.0
601.647059,-0.738651,0.494629,73.58,73.36,73.8,73.58,49.56,0.0
601.705882,,,73.8,73.36,73.36,73.15,49.56,0.0
601.764706,,,73.8,73.65,73.65,73.36,49.56,0.0
601.823529,-0.738505,0.494702,73.43,73.51,73.58,73.29,49.63,0.0
601.882353,,,73.8,73.72,73.51,73.29,49.7,0.0
601.941176,-0.738495,0.494755,73.29,73.43,73.43,73.22,49.7,0.0
602.000000,-0.738545,0.494694,73.8,73.8,73.65,73.15,49.63,0.0
602.058824,,,73.43,73.51,73.8,73.58,49.99,0.0
602.117647,-0.738456,0.494663,73.8,73.72,73.72,73.29,49.92,0.0
602.176471,,,73.29,73.58,73.8,73.43,49.84,0.0
602.235294,,,73.58,73.43,73.58,73.29,49.77,0.0
602.294118,-0.738156,0.494828,73.8,73.72,73.8,73.43,50.06,0.0
602.352941,,,73.8,73.58,73.65,73.43,50.06,0.0
602.411765,-0.738086,0.494757,73.8,73.72,73.58,73.36,50.13,0.0
602.470588,-0.738024,0.494687,73.29,73.43,73.51,73.29,50.06,0.0
602.529412,,,73.8,73.43,73.22,73.0,50.13,0.0
602.588235,-0.737812,0.494797,73.36,73.43,73.8,73.29,50.2,0.0
602.647059,,,73.65,73.72,73.65,73.29,50.28,0.0
602.705882,,,73.8,73.8,73.8,73.72,50.64,0.0
602.764706,-0.737804,0.494884,73.15,73.36,73.65,73.29,50.28,0.0
602.823529,,,73.8,73.72,73.8,73.29,50.28,0.0
602.882353,-0.737800,0.494646,73.8,73.43,73.58,73.36,50.57,0.0
602.941176,-0.737735,0.494775,73.8,73.72,73.58,73.36,50.57,0.0
603.000000,,,73.29,73.43,73.58,73.36,50.42,0.0
603.058824,-0.737747,0.494889,73.8,73.58,73.51,73.22,50.64,0.0
603.117647,,,73.58,73.72,73.8,73.36,50.57,0.0
603.176471,,,73.65,73.58,73.58,72.86,50.42,0.0
603.235294,-0.737700,0.494762,73.8,73.8,73.8,73.51,50.93,0.0
603.294118,,,73.22,73.36,73.65,73.36,50.64,0.0
603.352941,-0.737723,0.494800,73.65,73.51,73.29,73.0,50.49,0.0
603.411765,-0.737716,0.494818,73.22,73.29,73.51,73.29,50.78,0.0
603.470588,,,73.8,73.72,73.72,73.51,51.0,0.0
603.529412,-0.737689,0.494951,73.72,73.65,73.8,73.8,51.21,0.0
603.588235,,,73.8,73.72,73.58,73.29,51.0,0.0
603.647059,,,73.8,73.8,73.72,73.29,51.07,0.0
603.705882,,,73.8,73.8,73.8,73.51,51.14,0.0
603.764706,,,73.8,73.72,73.65,73.22,51.14,0.0
603.823529,,,73.15,73.36,73.58,73.29,51.14,0.0
603.882353,,,73.8,73.22,73.58,73.29,51.0,0.0
603.941176,,,73.43,73.43,73.72,73.36,51.0,0.0
604.000000,-0.737713,0.494786,73.8,73.72,73.58,73.22,51.0,0.0
604.058824,,,73.36,73.65,73.58,73.51,51.21,0.0
604.117647,,,73.72,73.58,73.58,73.29,51.21,0.0
604.176471,-0.737639,0.494883,73.8,73.72,73.43,72.86,51.21,0.0
604.235294,,,73.8,73.58,73.65,73.15,51.5,0.0
604.294118,-0.737577,0.494953,73.8,73.8,73.8,73.36,51.58,0.0
604.352941,-0.737540,0.494852,73.36,73.51,73.72,73.43,51.86,0.0
604.411765,,,73.8,73.65,73.72,73.36,51.58,0.0
604.470588,-0.737535,0.494865,73.22,73.36,73.72,73.29,51.58,0.0
604.529412,,,73.36,73.15,73.22,73.07,51.36,0.0
604.588235,,,73.8,73.8,73.72,73.43,51.79,0.0
604.647059,-0.737383,0.495020,73.29,73.51,73.58,73.36,51.58,0.0
604.705882,,,73.8,73.43,73.36,73.07,51.72,0.0
604.764706,-0.737341,0.494957,73.36,73.43,73.72,73.22,51.94,0.0
604.823529,-0.737394,0.494919,73.8,73.8,73.8,73.22,51.86,0.0
604.882353,,,73.29,73.43,73.72,73.65,51.94,0.0
604.941176,-0.737401,0.494978,73.8,73.65,73.72,73.43,51.94,0.0
605.000000,,,73.36,73.58,73.8,73.43,51.79,0.0
605.058824,,,73.51,73.43,73.51,73.29,51.86,0.0
605.117647,-0.737248,0.495073,73.8,73.8,73.72,73.43,52.22,0.0
605.176471,,,73.8,73.58,73.36,73.07,51.94,0.0
605.235294,-0.737295,0.495008,73.72,73.72,73.58,73.29,52.15,0.0
605.294118,-0.737290,0.495038,73.36,73.43,73.58,73.22,51.94,0.0
605.352941,,,73.58,73.58,73.15,72.64,51.94,0.0
605.411765,-0.737163,0.495184,73.72,73.51,73.8,73.36,52.15,0.0
605.470588,,,73.65,73.65,73.8,73.43,52.15,0.0
605.529412,,,73.8,73.8,73.8,73.8,52.87,0.0
605.588235,-0.737192,0.495043,73.07,73.29,73.58,73.29,52.22,0.0
605.647059,,,73.8,73.8,73.65,73.36,52.37,0.0
605.705882,-0.737139,0.495194,73.58,73.8,73.72,73.51,52.66,0.0
605.764706,-0.737061,0.495292,73.8,73.72,73.58,73.36,52.51,0.0
605.823529,,,73.36,73.43,73.58,73.22,52.44,0.0
605.882353,-0.737039,0.495225,73.8,73.29,73.36,72.93,52.51,0.0
605.941176,,,73.72,73.8,73.8,73.36,52.59,0.0
606.000000,,,73.8,73.72,73.65,73.15,52.22,0.0
606.058824,-0.736982,0.495272,73.8,73.72,73.8,73.58,52.73,0.0
